Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112051699,CUE domain-containing protein 1,CG12024,117.6376982,-3.467718534,9.36E-19,3.467718534
LOC112046468,protein halfway,hfw,431.4061191,1.197704616,9.96E-19,-1.197704616
LOC112047687,zinc finger protein Elbow,elB,2193.232232,-0.697823706,1.05E-18,0.697823706
LOC112045060,aminoacylase-1-like isoform X1,CG6733,62.00504729,-9.7478514,1.10E-18,9.7478514
LOC112056396,uncharacterized protein LOC112056396,LOC112056396,229.3297406,-2.764293789,1.10E-18,2.764293789
LOC112046506,BRISC complex subunit FAM175B-like,LOC112046506,825.3320818,-0.701785937,1.11E-18,0.701785937
LOC112043232,organic cation transporter 1-like isoform X1,CarT,64.07570903,-5.349484769,1.18E-18,5.349484769
LOC112051508,"serine hydroxymethyltransferase, cytosolic isoform X1",Shmt,1567.17293,2.416417557,1.20E-18,-2.416417557
LOC112046051,ras-related protein Rap-2c,Rap2l,1781.900966,-0.858615902,1.23E-18,0.858615902
LOC112053879,transcription initiation factor IIB,TfIIB,1418.509987,-2.121450828,1.28E-18,2.121450828
LOC112053989,probable small nuclear ribonucleoprotein G,SmG,4034.535896,0.976128837,1.28E-18,-0.976128837
LOC112043293,NA,NA,2179.524657,0.857625759,1.33E-18,-0.857625759
LOC112045348,"1,4-alpha-glucan-branching enzyme",AGBE,3581.178289,1.041418756,1.34E-18,-1.041418756
LOC112053432,BAM19557.1  CG13675,CG13675,195.0559484,-9.400592513,1.42E-18,9.400592513
LOC112045358,carboxylesterase 1E,CCE-I1,1026.564216,1.705536069,1.46E-18,-1.705536069
LOC112044152,ubiquitin domain-containing protein 2,CG1172,2417.445354,-1.166849237,1.46E-18,1.166849237
LOC112044241,F-box/WD repeat-containing protein 9-like,LOC112044241,1167.087994,-0.923362311,1.56E-18,0.923362311
LOC112055811,protein timeless homolog,Tim2,717.2338856,1.482723995,1.61E-18,-1.482723995
LOC112051994,cationic amino acid transporter 3,slif,2195.046208,-2.361490449,1.62E-18,2.361490449
LOC112055002,tubulin polyglutamylase ttll6,TTLL15,137.3516148,-4.851424277,1.77E-18,4.851424277
LOC112047298,"protein tramtrack, alpha isoform isoform X3",ttk,4511.96122,1.060754051,1.90E-18,-1.060754051
LOC112048180,nuclear pore complex protein Nup214-like isoform X2,Nup214,2795.592493,0.62720832,1.93E-18,-0.62720832
LOC112050670,"succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial isoform X1",Scsalpha,4749.35512,-0.798291212,1.99E-18,0.798291212
LOC112046659,uncharacterized protein LOC112046659,LOC112046659,81.6524262,-5.253346838,2.02E-18,5.253346838
LOC112049942,uncharacterized protein LOC112049942,LOC112049942,703.8248741,-2.275394545,2.15E-18,2.275394545
LOC112044356,electron transfer flavoprotein subunit beta,CG7834,2647.292131,-0.868672112,2.32E-18,0.868672112
LOC112057237,uncharacterized LOC106116250 precursor,Osi9,966.4097932,-13.72928481,2.34E-18,13.72928481
LOC112051130,cyclic AMP-responsive element-binding protein 3-like protein 3-B isoform X3,LOC112051130,2225.383253,-0.748697808,2.42E-18,0.748697808
LOC112054260,uncharacterized protein LOC112054260,pxb,1139.509286,1.253770078,2.53E-18,-1.253770078
LOC112045570,coiled-coil domain-containing protein 47,CG17593,1996.176097,-0.864989983,2.79E-18,0.864989983
LOC112057763,cleavage stimulation factor subunit 2 tau variant,CstF-64,800.7586694,0.86366318,2.79E-18,-0.86366318
LOC112052164,superkiller viralicidic activity 2-like 2,Mtr4,1879.811732,0.744923263,3.08E-18,-0.744923263
LOC112056718,scm-like with four MBT domains protein 2,LOC112056718,283.3336482,-1.186263622,3.13E-18,1.186263622
LOC112050373,enhancer of rudimentary homolog,e(r),2091.358112,0.726946775,3.42E-18,-0.726946775
LOC112052627,trafficking kinesin-binding protein milt isoform X2,milt,5025.959438,-1.252502455,3.75E-18,1.252502455
LOC112051719,uncharacterized protein LOC112051719 isoform X2,CG6040,3152.084386,-1.014387183,3.95E-18,1.014387183
LOC112044372,rho GTPase-activating protein 11A-like,LOC112044372,192.2057193,2.405697435,3.95E-18,-2.405697435
LOC112045112,TBC1 domain family member 1 isoform X2,plx,565.8718903,-2.057587448,3.97E-18,2.057587448
LOC112047930,dedicator of cytokinesis protein 7,Zir,988.0647751,1.036309172,4.13E-18,-1.036309172
LOC112045116,putative fatty acyl-CoA reductase CG5065,CG4020,101.0164526,-4.505200824,4.13E-18,4.505200824
LOC112043077,importin-5,Karybeta3,10577.57151,0.824225096,4.18E-18,-0.824225096
LOC112046833,flocculation protein FLO11,CG42327,1038.236182,-2.722745778,4.69E-18,2.722745778
LOC112045775,protein Spindly,LOC112045775,353.3312655,3.582356706,4.85E-18,-3.582356706
LOC112056421,facilitated trehalose transporter Tret1-like isoform X1,Tret1,1360.107581,1.522810192,5.26E-18,-1.522810192
LOC112055226,"uncharacterized protein LOC112055226, partial",dve,761.2685817,1.495844912,5.52E-18,-1.495844912
LOC112058575,60S ribosomal protein L35,RpL35,22230.69704,-0.66449168,5.77E-18,0.66449168
LOC112047262,progestin and adipoQ receptor family member 3,CG7530,344.5230441,-1.53986854,5.93E-18,1.53986854
LOC112056099,glycine-rich protein 3-like,LOC112056099,16074.61569,-10.07197781,6.02E-18,10.07197781
LOC112046970,neuropeptide SIFamide receptor-like,SIFaR,83.51107085,-8.160115027,6.17E-18,8.160115027
LOC112053893,uncharacterized protein LOC112053893,CG9259,52.70391269,-5.600244807,6.29E-18,5.600244807
LOC112046673,uncharacterized protein LOC112046673 isoform X1,CG2865,1875.660138,-1.008323728,6.46E-18,1.008323728
LOC112046017,FGFR1 oncogene partner 2 homolog,Fgop2,907.325998,-0.844452899,6.53E-18,0.844452899
LOC112049106,glutaredoxin-C4-like,Grx1t,2182.274009,-0.745128084,6.77E-18,0.745128084
LOC112044297,uncharacterized protein LOC112044297,LOC112044297,735.88732,-0.864948385,6.84E-18,0.864948385
LOC112044030,transmembrane protein 185A isoform X1,CG14194,348.8872639,-0.951446188,7.06E-18,0.951446188
LOC112045910,"protein tramtrack, beta isoform-like isoform X10",LOC112045910,246.4988214,-1.45940108,7.45E-18,1.45940108
LOC112053305,general transcription factor IIE subunit 1,TfIIEalpha,407.9308395,1.104307643,7.50E-18,-1.104307643
LOC112058044,putative follistatin,LOC112058044,1632.284415,-1.339318207,7.50E-18,1.339318207
LOC112045106,zinc finger protein 525-like,LOC112045106,1090.820958,0.967061342,8.03E-18,-0.967061342
LOC112049328,inner centromere protein isoform X2,stai,10301.40152,1.477385659,9.19E-18,-1.477385659
LOC112053401,phenoloxidase-activating factor 2-like,CG5390,2522.488201,-2.879880381,9.21E-18,2.879880381
LOC112045739,dnaJ homolog subfamily C member 22,wus,845.4765651,0.961252711,9.38E-18,-0.961252711
LOC112056742,glucosidase 2 subunit beta,GCS2beta,4836.342593,0.581170899,9.66E-18,-0.581170899
LOC112043371,DE-cadherin isoform X1,shg,3262.491739,0.828222266,1.04E-17,-0.828222266
LOC112045202,integrator complex subunit 5,omd,561.0022142,0.819275738,1.04E-17,-0.819275738
LOC112043797,E3 ubiquitin-protein ligase UHRF1-like,d4,149.9963369,2.324963925,1.05E-17,-2.324963925
LOC112054936,outer kinetochore Dsn1,LOC112054936,125.0524438,3.195134098,1.11E-17,-3.195134098
LOC112046339,Transmembrane protein 208,CG8320,1027.949563,-0.808690663,1.12E-17,0.808690663
LOC112050575,small subunit processome component 20 homolog,CG4554,2207.807834,0.79750185,1.12E-17,-0.79750185
LOC112044352,protein hairless,H,3734.474537,0.444506619,1.13E-17,-0.444506619
LOC112042945,disintegrin and metalloproteinase domain-containing protein 33-like,mmd,214.7286099,-3.190200031,1.19E-17,3.190200031
LOC112050006,uncharacterized protein LOC112050006 isoform X2,LOC112050006,68.56026981,-2.212196914,1.23E-17,2.212196914
LOC112057710,serine proteinase stubble,CLIPA15,827.9280571,2.146429753,1.26E-17,-2.146429753
LOC112044181,organic cation transporter protein-like,CG7458,58.74225919,-6.891717949,1.28E-17,6.891717949
LOC112055725,actin-binding LIM protein 2 isoform X2,Unc-115a,2152.555434,-1.789771507,1.48E-17,1.789771507
LOC112051981,CKLF-like MARVEL transmembrane domain-containing protein 8 isoform X1,CG1572,13218.11756,-5.844725252,1.48E-17,5.844725252
LOC112053706,GAS2-like protein 3,pigs,1786.168129,-1.018992317,1.60E-17,1.018992317
LOC112050999,zinc finger protein 708-like,LOC112050999,589.1681741,0.768543728,1.69E-17,-0.768543728
LOC112048414,centromere protein J,Sas-4,183.6809337,1.663592488,1.77E-17,-1.663592488
LOC112044680,uncharacterized protein LOC112044680,LOC112044680,65.61765873,5.30131697,1.79E-17,-5.30131697
LOC112048843,NACHT domain- and WD repeat-containing protein 1,CG30116,274.8414148,-2.108957612,1.79E-17,2.108957612
LOC112050375,acetyl-CoA carboxylase isoform X2,ACC,3292.417036,-0.663536836,1.82E-17,0.663536836
LOC112049971,OWR54181.1 putative glutamic acid-rich protein precursor,LOC112049971,3974.7913,0.647116267,1.85E-17,-0.647116267
LOC112046045,Myosin-J heavy chain,LOC112046045,177.158193,2.162667546,1.88E-17,-2.162667546
LOC112046995,A-kinase anchor protein 14,LOC112046995,51.48318973,-9.494863173,1.96E-17,9.494863173
LOC112045072,Rac-like GTP-binding protein ARAC9,RhoU,326.301945,1.080631229,2.00E-17,-1.080631229
LOC112057701,"ATP synthase subunit b, mitochondrial",ATPsynB,5773.280885,-0.740588898,2.13E-17,0.740588898
LOC112052883,poly(U)-specific endoribonuclease homolog,ENDOU,853.6115457,-2.947153989,2.16E-17,2.947153989
LOC112055928,venom acid phosphatase Acph-1-like,LOC112055928,321.1740256,-5.022510729,2.25E-17,5.022510729
LOC112048792,zinc finger protein 44-like,LOC112048792,303.3770764,1.260389166,2.34E-17,-1.260389166
LOC112050986,somatostatin receptor type 2-like,GPRALS3,74.62319288,-3.171270188,2.38E-17,3.171270188
LOC112050800,acyl-CoA Delta(11) desaturase-like,Desat1,130.4810205,-9.378544166,2.49E-17,9.378544166
LOC112050878,voltage-dependent L-type calcium channel subunit beta-4 isoform X5,Ca-beta,129.8855729,-2.003640758,2.69E-17,2.003640758
LOC112056350,aquaporin AQPAe.a isoform X2,Drip,622.900563,-2.572831409,2.71E-17,2.572831409
LOC112053344,unconventional myosin-XV,Myo15,485.1609009,-1.22944844,2.72E-17,1.22944844
LOC112054582,"succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",SdhD,1504.765854,-0.962567315,3.00E-17,0.962567315
LOC112055887,"protein bunched, class 2/F/G isoform-like isoform X2",bun,1787.191063,-0.541889971,3.02E-17,0.541889971
LOC112045807,uncharacterized protein LOC112045807,LOC112045807,500.382654,0.938615,3.12E-17,-0.938615
LOC112058220,cuticular protein RR-2 motif 125 precursor,Cpr76Bc,94.27979035,-6.214739908,3.12E-17,6.214739908
LOC112048233,UNC93-like protein,CG2121,28.73987886,-4.346419736,3.25E-17,4.346419736
LOC112050766,AN1-type zinc finger protein 2A-like,CG12795,533.2111685,-1.120758009,3.28E-17,1.120758009
LOC112048932,protocadherin-16,Cad96Cb,34.04975469,-3.842170213,3.42E-17,3.842170213
LOC112050715,cell division control protein 45 homolog,CDC45L,539.0753243,1.159050664,3.61E-17,-1.159050664
LOC112051892,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",ND-SGDH,1987.30477,-0.832157928,3.61E-17,0.832157928
LOC112048091,paternally-expressed gene 3 protein-like,LOC112048091,56791.16443,-0.753711266,3.73E-17,0.753711266
LOC112054236,cAMP-regulated phosphoprotein 19,endos,4708.431386,0.484418816,3.90E-17,-0.484418816
LOC112044097,CD109 antigen-like,Tep4,7464.793057,-1.566896518,4.43E-17,1.566896518
LOC112055976,flotillin-2 isoform X1,Flo2,253.5691696,1.40243289,4.66E-17,-1.40243289
LOC112050147,protein split ends isoform X1,CG43736,1657.513011,-0.601417727,4.94E-17,0.601417727
LOC112050038,acyl-CoA-binding domain-containing protein 5 isoform X1,CG8814,473.8452668,-1.497531175,5.06E-17,1.497531175
LOC112051560,endoplasmic reticulum resident protein 29,wbl,1059.47879,1.393895667,5.11E-17,-1.393895667
LOC112046071,DNA polymerase epsilon subunit 3,Chrac-14,383.2795775,1.308027138,5.17E-17,-1.308027138
LOC112054178,"histone-lysine N-methyltransferase, H3 lysine-79 specific isoform X1",gpp,1427.834961,0.788119831,5.21E-17,-0.788119831
LOC112050669,uncharacterized protein LOC112050669 isoform X2,RhoGAP71E,1188.8344,-1.114340517,5.31E-17,1.114340517
LOC112047701,protein GDAP2 homolog,Gdap2,2490.72931,-1.341348104,5.47E-17,1.341348104
LOC112053952,sodium- and chloride-dependent glycine transporter 1-like isoform X2,GlyT,36.47428697,-4.324789976,5.70E-17,4.324789976
LOC112054500,adenylate cyclase type 9,Ac13E,859.0343838,-0.980868804,5.91E-17,0.980868804
LOC112050111,probable serine hydrolase,CG7632,72.22304401,-6.372150848,6.32E-17,6.372150848
LOC112050775,synaptic vesicle 2-related protein-like,CG15221,214.7998226,-3.152303167,6.34E-17,3.152303167
LOC112046853,uncharacterized protein LOC112046853,CG13314,70.62636331,-9.922919703,6.39E-17,9.922919703
LOC112048262,protein-glutamate O-methyltransferase-like isoform X1,CG11474,1078.965527,0.660060762,6.93E-17,-0.660060762
LOC112043414,probable small nuclear ribonucleoprotein E,SmE,2682.123496,0.787101791,7.03E-17,-0.787101791
LOC112052158,tyrosine-protein kinase Shark isoform X1,Shark,785.4839486,-0.929432709,7.37E-17,0.929432709
LOC112046735,SH3 and multiple ankyrin repeat domains protein 3,Prosap,4494.819677,-1.239088394,7.48E-17,1.239088394
LOC112052077,facilitated trehalose transporter Tret1-like isoform X1,CG4797,47.44879545,-3.176223485,7.53E-17,3.176223485
LOC112048496,exosome complex exonuclease RRP44,Dis3,1744.618917,0.834447024,7.59E-17,-0.834447024
LOC112045488,"calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1 isoform X1",Pde1c,41.29307019,-4.986922136,8.00E-17,4.986922136
LOC112045448,apoptotic protease-activating factor 1,Dark,886.8171685,0.653840633,8.29E-17,-0.653840633
LOC112043087,"ATP synthase subunit O, mitochondrial",Oscp,6674.524953,-0.754272207,8.46E-17,0.754272207
LOC112055389,delta-like protein 1 isoform X1,C901,352.2456767,2.11081769,8.70E-17,-2.11081769
LOC112053008,Oxysterol-binding protein-related protein 6,CG3860,599.4225885,-1.049813142,8.71E-17,1.049813142
LOC112056178,uncharacterized protein LOC112056178 isoform X1,LOC112056178,4217.332247,-0.987533535,9.83E-17,0.987533535
LOC112045176,uncharacterized protein LOC112045176 isoform X1,CG7201,127.1904917,-4.289786436,1.01E-16,4.289786436
LOC112054989,adhesive plaque matrix protein-like,LOC112054989,115.0550701,-9.192515521,1.03E-16,9.192515521
LOC112047255,G-protein coupled receptor Mth2-like,mthl15,43.01176296,-6.451711746,1.06E-16,6.451711746
LOC112047001,transcriptional activator protein Pur-alpha isoform X4,Pur-alpha,6233.454001,-0.914584921,1.13E-16,0.914584921
LOC112050488,pupal cuticle protein 36-like,Cpr67Fb,40.0618397,-4.825542373,1.16E-16,4.825542373
LOC112045378,repetitive proline-rich cell wall protein,LOC112045378,181.9612768,-7.160849875,1.16E-16,7.160849875
LOC112048952,venom carboxylesterase-6-like,CG10175,442.7158397,-1.06135116,1.17E-16,1.06135116
LOC112051660,U3 small nucleolar RNA-associated protein 14-like,LOC112051660,12897.38789,0.629123602,1.19E-16,-0.629123602
LOC112049220,uncharacterized protein LOC112049220,LOC112049220,172.7457754,2.97428529,1.24E-16,-2.97428529
LOC112058182,cuticle protein 8-like,Cpr62Bc,56.19269206,-5.91855237,1.25E-16,5.91855237
LOC112048395,Hipothetical protein,CG12581,3834.074969,-1.322976473,1.29E-16,1.322976473
LOC112046417,L-asparaginase 1,CG6428,47.36464121,-9.322369346,1.36E-16,9.322369346
LOC112052570,tRNA-splicing ligase RtcB homolog,RtcB,2544.159679,0.608017427,1.39E-16,-0.608017427
LOC112048205,uncharacterized protein LOC112048205,CG13698,510.4642907,1.202967273,1.39E-16,-1.202967273
LOC112053478,"cytochrome b-c1 complex subunit Rieske, mitochondrial",RFeSP,1994.403401,-0.916966465,1.53E-16,0.916966465
LOC112054313,tight junction protein ZO-1 isoform X1,pyd,5256.733172,-0.953415588,1.53E-16,0.953415588
LOC112053239,"acyl-CoA synthetase family member 2, mitochondrial",CG12512,544.004015,-3.497682974,1.59E-16,3.497682974
LOC112051919,alpha-catulin isoform X2,alpha-Catr,173.0007845,-3.353010236,1.67E-16,3.353010236
LOC112051665,2-iminobutanoate/2-iminopropanoate deaminase-like,UK114,42.97303037,-6.45795374,1.69E-16,6.45795374
LOC112054720,protein Asterix,CG10674,1128.005681,-1.227595263,1.70E-16,1.227595263
LOC112047665,zinc finger SWIM domain-containing protein 4-like,CG34401,1874.659413,1.076879165,1.89E-16,-1.076879165
LOC112045614,Ecdysteroid UDP-glucosyltransferase,Ugt35E2,124.2008398,-10.7439575,1.89E-16,10.7439575
LOC112043322,matrix metalloproteinase-14 isoform X5,Mmp1,370.1544788,2.046308878,1.94E-16,-2.046308878
LOC112046952,Transmembrane and TPR repeat-containing protein CG4050,Tmtc3,176.4546051,1.555699096,1.96E-16,-1.555699096
LOC112046650,phosphoribosylformylglycinamidine synthase,ade2,2072.5504,0.794163553,1.99E-16,-0.794163553
LOC112056517,"cytochrome c oxidase subunit 6A1, mitochondrial-like",levy,3561.02385,-0.855821479,2.14E-16,0.855821479
LOC112056185,V-type proton ATPase subunit H isoform X1,VhaSFD,3365.917811,-0.610519153,2.14E-16,0.610519153
LOC112049530,endocuticle structural glycoprotein ABD-4-like,Cpr49Ae,72.34074709,-9.254636802,2.16E-16,9.254636802
LOC112051490,hemicentin-1-like isoform X1,LOC112051490,74.94161347,-3.652137222,2.34E-16,3.652137222
LOC112055461,E3 ubiquitin-protein ligase UHRF1-like,d4,330.2711225,1.96181001,2.35E-16,-1.96181001
LOC112046981,zonadhesin-like isoform X1,LOC112046981,44.73076417,-6.8220637,2.36E-16,6.8220637
LOC112043850,NA,NA,85.16139995,-8.770548768,2.48E-16,8.770548768
LOC112045653,glycerophosphodiester phosphodiesterase GDPD6-like,LOC112045653,214.9812757,-1.790412594,2.86E-16,1.790412594
LOC112050223,Protein transport protein Sec61 subunit gamma,Sec61gamma,12840.67959,-1.413536807,2.95E-16,1.413536807
LOC112048201,cold shock domain-containing protein CG9705,CSDC2,1180.005939,0.522054512,2.98E-16,-0.522054512
LOC112058418,inter-alpha-trypsin inhibitor heavy chain H4-like,LOC112058418,10199.60692,-2.58539305,2.98E-16,2.58539305
LOC112049313,"probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial isoform X3",Idh3a,606.8940253,-0.634883639,3.04E-16,0.634883639
LOC112050845,brahma-associated protein of 60 kDa,Bap60,1722.847525,0.749907127,3.47E-16,-0.749907127
LOC112055149,nucleolar protein dao-5-like,LOC112055149,890.7323343,1.039710262,3.49E-16,-1.039710262
LOC112052080,ubiquitin-like-conjugating enzyme ATG3,Atg3,1442.606103,0.540252718,3.51E-16,-0.540252718
LOC112044725,arf-GAP with dual PH domain-containing protein 1-like isoform X2,CG8243,205.1831758,1.42903899,3.82E-16,-1.42903899
LOC112049907,cilia- and flagella-associated protein 20,Bug22,423.752387,0.876857361,3.85E-16,-0.876857361
LOC112055940,innexin inx2,Inx2,20326.31272,0.891921345,3.88E-16,-0.891921345
LOC112051553,N-glycosylase/DNA lyase,Ogg1,190.1259768,1.337754733,3.94E-16,-1.337754733
LOC112052949,sphingomyelin phosphodiesterase 4,CG6962,766.5946065,0.81649739,4.13E-16,-0.81649739
LOC112049521,protein MEMO1,CG8031,1294.807312,0.80654696,4.15E-16,-0.80654696
LOC112047786,M-phase inducer phosphatase-like isoform X2,Cdc25,345.5424864,2.271049065,4.27E-16,-2.271049065
LOC112058579,programmed cell death protein 10,Ccm3,993.4074009,-0.74516955,4.46E-16,0.74516955
LOC112057689,"probable 39S ribosomal protein L45, mitochondrial",mRpL45,1081.914394,0.757816382,4.50E-16,-0.757816382
LOC112046787,translocon-associated protein subunit alpha,l(1)G0320,14691.69024,-0.852651107,4.65E-16,0.852651107
LOC112048813,chromatin assembly factor 1 subunit B,Caf1-105,394.0762228,2.338402986,4.66E-16,-2.338402986
LOC112045335,constitutive coactivator of PPAR-gamma-like protein 1,LOC112045335,3184.472202,0.820155356,4.91E-16,-0.820155356
LOC112055120,"Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2",kek5,431.1980085,1.049241397,5.07E-16,-1.049241397
LOC112050023,origin recognition complex subunit 4,Orc4,198.9741993,1.716782015,5.22E-16,-1.716782015
LOC112043334,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog,CG13510,130.946514,2.562304101,5.58E-16,-2.562304101
LOC112043416,longitudinals lacking protein-like isoform X1,lola,5034.254577,-0.555128976,5.72E-16,0.555128976
LOC112044461,RNA-binding protein with serine-rich domain 1-A-like isoform X2,RnpS1,3145.918998,0.81133004,5.76E-16,-0.81133004
LOC112050519,"short-chain specific acyl-CoA dehydrogenase, mitochondrial-like isoform X1",Arc42,2034.230073,-1.685029685,5.77E-16,1.685029685
LOC112055770,chymotrypsin-like elastase family member 2A,MP1,54.09551605,-4.887402404,5.89E-16,4.887402404
LOC112047339,four and a half LIM domains protein 2 isoform X5,Lmpt,2781.040522,-2.301418776,5.91E-16,2.301418776
LOC112058466,inter-alpha-trypsin inhibitor heavy chain H4-like,LOC112058466,1560.807674,-2.599456088,5.99E-16,2.599456088
LOC112053789,N-acetyltransferase eco,eco,408.1202391,1.275632118,6.00E-16,-1.275632118
LOC112043671,uncharacterized protein LOC112043671,LOC112043671,104.6151209,2.1390465,6.05E-16,-2.1390465
LOC112045652,glycerophosphodiester phosphodiesterase GDPD6-like,LOC112045652,396.6813496,-1.937160587,6.21E-16,1.937160587
LOC112052559,uncharacterized protein LOC112052559,sano,1638.701489,0.775733837,6.84E-16,-0.775733837
LOC112043155,nuclear pore complex protein Nup160 homolog,Nup160,1606.622849,0.881329904,6.92E-16,-0.881329904
LOC112054947,uncharacterized protein LOC112054947,roh,5191.471338,-0.898828448,7.04E-16,0.898828448
LOC112042895,coiled-coil domain-containing protein AGAP005037 isoform X7,CG32809,628.5333259,-1.932433373,7.29E-16,1.932433373
LOC112051046,semaphorin-2A-like,Sema2a,821.217162,2.053815907,7.35E-16,-2.053815907
LOC112050465,probable 4-coumarate--CoA ligase 3,pdgy,62.17083604,-5.136880772,7.48E-16,5.136880772
LOC112057878,venom carboxylesterase-6-like,Est-6,446.4824154,1.426405344,7.57E-16,-1.426405344
LOC112045785,DNA mismatch repair protein Msh2,spel1,727.43991,1.116032811,7.59E-16,-1.116032811
LOC112055672,cytochrome P450 4d2-like,Cyp4d2,78.53638275,-5.253864386,8.00E-16,5.253864386
LOC112055195,S-adenosylmethionine synthase isoform X2,Sam-S,7890.070828,1.083042735,8.06E-16,-1.083042735
LOC112054232,structural maintenance of chromosomes protein 6,jnj,692.8981606,1.221448508,8.15E-16,-1.221448508
LOC112047434,ATP-dependent RNA helicase p62,Rm62,12591.83397,0.863974703,8.80E-16,-0.863974703
LOC112050393,dual specificity tyrosine-phosphorylation-regulated kinase 2,Dyrk3,86.05759503,1.904377051,8.87E-16,-1.904377051
LOC112058076,espin isoform X1,f,114.9225711,-2.660416576,8.98E-16,2.660416576
LOC112057752,transmembrane protease serine 9-like,CG4914,40.75066854,4.084749322,9.09E-16,-4.084749322
LOC112057884,CBP80/20-dependent translation initiation factor isoform X1,CG13124,194.0785103,-1.639056045,9.10E-16,1.639056045
LOC112045456,protein inturned,in,994.2663752,0.964753656,9.14E-16,-0.964753656
LOC112052444,synaptic vesicle glycoprotein 2B-like,mfs5,42.70714119,-4.337014298,9.14E-16,4.337014298
LOC112048614,small nuclear ribonucleoprotein Sm D3,SmD3,6460.899822,0.827513368,9.26E-16,-0.827513368
LOC112051611,uncharacterized protein LOC112051611,LOC112051611,850.5926076,2.668322894,9.26E-16,-2.668322894
LOC112043581,protein SMG8,CG6729,1010.913313,0.658874147,9.85E-16,-0.658874147
LOC112052239,myosin-VIIa isoform X1,ck,4940.923665,0.658023382,1.03E-15,-0.658023382
LOC112046932,chromobox protein homolog 1-like,HP1C,1238.28829,0.652533298,1.11E-15,-0.652533298
LOC112058203,GATA-binding factor C-like isoform X1,grn,384.6643804,1.08301994,1.11E-15,-1.08301994
LOC112045781,neurotrophin 1,NT1,42.31225604,-5.031545392,1.15E-15,5.031545392
LOC112051854,nuclear receptor coactivator 5 isoform X1,Neos,768.8054497,0.747617143,1.21E-15,-0.747617143
LOC112048899,Krueppel-like factor 10,cbt,324.2882043,-1.922137459,1.21E-15,1.922137459
LOC112052849,A disintegrin and metalloproteinase with thrombospondin motifs 3-like,LOC112052849,3792.010925,1.669926322,1.29E-15,-1.669926322
LOC112051788,slit homolog 1 protein,CG14762,76.04142508,-3.604886754,1.35E-15,3.604886754
LOC112054741,serine/arginine repetitive matrix protein 2-like,LOC112054741,3958.231181,0.761661313,1.36E-15,-0.761661313
LOC112045460,zinc finger protein chinmo isoform X1,chinmo,342.9604261,1.154334022,1.38E-15,-1.154334022
LOC112050132,AP2/ERF domain-containing protein PFD0985w-like isoform X2,cher,46.80936523,-4.781637935,1.40E-15,4.781637935
LOC112045651,integrator complex subunit 14,IntS14,489.0478695,0.824458481,1.40E-15,-0.824458481
LOC112050226,organic cation transporter protein-like,SLC22A,35.26187863,-4.275857205,1.42E-15,4.275857205
LOC112052447,larval cuticle protein A2B-like,Cpr64Aa,79.10926743,-9.386494512,1.43E-15,9.386494512
LOC112050458,4-coumarate--CoA ligase 1-like,pdgy,156.860852,-1.67452819,1.56E-15,1.67452819
LOC112052889,gamete and mating-type specific protein A-like,LOC112052889,170.4751366,-2.486338103,1.57E-15,2.486338103
LOC112054484,arginine kinase isoform X1,Argk,2452.155486,1.620371694,1.59E-15,-1.620371694
LOC112051634,uncharacterized protein LOC112051634,LOC112051634,777.3568242,0.783769598,1.61E-15,-0.783769598
LOC112053386,protein CIP2A homolog,CG12702,302.7654078,2.334591853,1.61E-15,-2.334591853
LOC112054602,ornithine decarboxylase 1-like,Odc1,2328.223364,-0.746522842,1.75E-15,0.746522842
LOC112044145,solute carrier family 22 member 6-like,CG7458,4294.016499,-1.672011161,1.82E-15,1.672011161
LOC112043468,peroxiredoxin,TPX3,3236.828434,1.0482245,1.83E-15,-1.0482245
LOC112044281,translocon-associated protein subunit beta,SsRbeta,4724.191441,-0.804702056,1.86E-15,0.804702056
LOC112055416,ATP-dependent helicase brm,brm,1954.243371,0.623037021,1.90E-15,-0.623037021
LOC112051669,serine/arginine repetitive matrix protein 1-like,hwt,238.3468109,-1.796655474,1.94E-15,1.796655474
LOC112049867,DNA ligase 1,DNAlig1,933.7936497,1.510102096,1.97E-15,-1.510102096
LOC112052048,uncharacterized protein LOC112052048,CG8180,2168.130943,-0.887864249,2.01E-15,0.887864249
LOC112045138,trypsin-like,teq,31.43483467,-8.783943189,2.14E-15,8.783943189
LOC112045227,transcriptional regulator ATRX isoform X1,LOC112045227,50.32826269,-8.717602448,2.27E-15,8.717602448
LOC112046694,cytochrome b5-like,cytb5,1465.964914,-1.710455433,2.29E-15,1.710455433
LOC112055144,transferrin-like,Tsf3,209.9346964,-5.204012865,2.30E-15,5.204012865
LOC112043174,"glucose dehydrogenase [FAD, quinone]-like",CG45065,56.12821965,-8.858906514,2.39E-15,8.858906514
LOC112047200,protein FAM13A isoform X1,LOC112047200,28.04670863,-3.964003786,2.51E-15,3.964003786
