Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112048994,ell-associated factor Eaf,Eaf,770.2679981,1.585148019,1.38E-28,-1.585148019
LOC112053153,protein phosphatase 1D,Pp2C1,471.1347993,1.283534515,1.39E-28,-1.283534515
LOC112050022,probable chitinase 2,Cht2,4509.57053,1.794354425,1.50E-28,-1.794354425
LOC112057352,ATP-binding cassette sub-family A member 1-like,CG34120,153.1030354,5.454121871,1.54E-28,-5.454121871
LOC112054252,uncharacterized protein LOC112054252,LOC112054252,226.5174479,3.152856384,1.57E-28,-3.152856384
LOC112044000,zinc finger protein on ecdysone puffs isoform X1,LOC112044000,2955.918708,-0.918026049,1.79E-28,0.918026049
LOC112054662,putative sodium-dependent multivitamin transporter,CG32669,415.775801,2.941587725,2.14E-28,-2.941587725
LOC112054209,microtubule-associated protein futsch isoform X1,e(y)3,4524.265835,-0.775400219,2.18E-28,0.775400219
LOC112052397,nucleosome-remodeling factor subunit NURF301,E(bx),3152.719618,-0.762117426,2.20E-28,0.762117426
LOC112042913,kalirin isoform X3,Drak,1214.626872,0.986160479,2.53E-28,-0.986160479
LOC112050417,RNA-binding protein squid isoform X1,sqd,36461.42868,-0.634611745,2.55E-28,0.634611745
LOC112054268,OWR54370.1 Chromatin modification-related protein YNG2,MESR4,1702.297508,-0.767131282,3.10E-28,0.767131282
LOC112043269,uncharacterized protein LOC112043269,CG9034,845.5602473,1.1788362,3.66E-28,-1.1788362
LOC112052404,40S ribosomal protein S12,RpS12,15832.0247,0.69795846,3.69E-28,-0.69795846
LOC112044945,cuticular protein hypothetical 12 precursor,LOC112044945,5809.023361,-12.05999529,3.72E-28,12.05999529
LOC112053182,stromal interaction molecule homolog isoform X1,Stim,794.5970469,1.362120716,3.84E-28,-1.362120716
LOC112055487,40S ribosomal protein S27,RpS27,18257.72568,0.783441791,4.25E-28,-0.783441791
LOC112048962,60S ribosomal protein L24,RpL24,26698.51638,0.825252678,4.43E-28,-0.825252678
LOC112049610,protein artichoke,CG7896,4657.400838,-0.831042454,4.48E-28,0.831042454
LOC112050064,proline-rich protein 4-like,LOC112050064,1175.644924,13.78618212,4.61E-28,-13.78618212
LOC112052694,vigilin,Dp1,16652.33756,1.143373351,5.31E-28,-1.143373351
LOC112050223,Protein transport protein Sec61 subunit gamma,Sec61gamma,10480.01334,2.211562486,5.79E-28,-2.211562486
LOC112049140,uncharacterized protein LOC112049140 isoform X1,LOC112049140,805.7425351,1.873676414,6.00E-28,-1.873676414
LOC112052704,serine/threonine-protein phosphatase 2B catalytic subunit 3-like,CanA-14F,3012.822503,0.891619785,6.23E-28,-0.891619785
LOC112054031,eukaryotic translation initiation factor 2 subunit 2,eIF-2beta,4661.807025,1.069391184,6.27E-28,-1.069391184
LOC112046961,mitochondrial pyruvate carrier 1,Mpc1,482.4686104,1.382206302,6.86E-28,-1.382206302
LOC112047909,tRNA (guanine(10)-N2)-methyltransferase homolog,CG1074,841.8550992,0.93305055,7.81E-28,-0.93305055
LOC112046296,insulin-like growth factor 2 mRNA-binding protein 1 isoform X3,Imp,8089.678779,-0.89313996,8.68E-28,0.89313996
LOC112050763,"electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",Etf-QO,1770.571339,1.221906221,9.65E-28,-1.221906221
LOC112052899,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7-like,Ndufb7,1587.805531,1.102303001,1.02E-27,-1.102303001
LOC112044352,protein hairless,H,3600.817961,-0.660687622,1.12E-27,0.660687622
LOC112044829,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,ND-B14.7,1397.834356,1.393885951,1.48E-27,-1.393885951
LOC112044841,augmin complex subunit dgt3,LOC112044841,345.240934,-3.291278528,1.49E-27,3.291278528
LOC112052250,NA,NA,208.0739932,3.210653386,1.70E-27,-3.210653386
LOC112050306,larval cuticle protein A2B-like,Ccp84Ad,862.058551,13.31664699,1.74E-27,-13.31664699
LOC112050173,protein obstructor-E-like,Cpap3-e,426.1662852,9.868543595,1.77E-27,-9.868543595
LOC112044453,protein spinster isoform X1,spin,738.3703474,1.04409546,1.91E-27,-1.04409546
LOC112054742,superoxide dismutase 6,ATP6AP1L,2972.195051,2.066317349,1.93E-27,-2.066317349
LOC112044705,eukaryotic translation initiation factor 3 subunit L,eIF3l,6206.024937,0.9371535,2.15E-27,-0.9371535
LOC112049861,digestive cysteine proteinase 2-like,CG4847,136.6604564,3.695510241,2.15E-27,-3.695510241
LOC112055139,"4,5-DOPA dioxygenase extradiol-like",LOC112055139,467.5501991,1.926139054,2.16E-27,-1.926139054
LOC112045510,cold and drought-regulated protein CORA-like,LOC112045510,1397.506246,13.0667514,2.72E-27,-13.0667514
LOC112043539,geminin,geminin,646.841641,-2.309331958,3.32E-27,2.309331958
LOC112050023,origin recognition complex subunit 4,Orc4,237.4799911,-2.388104979,3.37E-27,2.388104979
LOC112043421,histone-lysine N-methyltransferase E(z) isoform X1,E(z),1288.870284,-1.219312633,3.40E-27,1.219312633
LOC112046025,protein nessun dorma,nesd,523.4786006,-3.328199351,3.60E-27,3.328199351
LOC112051604,"cytochrome c oxidase subunit 7C, mitochondrial-like",COX7C,1285.669762,1.308545001,3.79E-27,-1.308545001
LOC112044933,cuticle protein 16.5-like,LOC112044933,1161.488123,13.75727336,4.20E-27,-13.75727336
LOC112045448,apoptotic protease-activating factor 1,Dark,889.3539475,-0.954959661,4.31E-27,0.954959661
LOC112054129,sarcolemmal membrane-associated protein,Slmap,354.4998768,2.020815682,4.45E-27,-2.020815682
LOC112046232,ABC transporter G family member 20,osy,4759.805267,3.111673906,4.46E-27,-3.111673906
LOC112053311,plasma kallikrein,CG14892,165.6187212,7.746739122,4.74E-27,-7.746739122
LOC112047442,60S ribosomal protein L14,RpL14,34386.04693,0.605264528,5.47E-27,-0.605264528
LOC112045559,rho guanine nucleotide exchange factor 18 isoform X2,cyst,549.264367,-1.417438866,5.98E-27,1.417438866
LOC112057048,"tryptophan--tRNA ligase, cytoplasmic",Aats-trp,1078.837826,1.139009148,6.50E-27,-1.139009148
LOC112045798,monocarboxylate transporter 10-like isoform X2,CG10019,519.5381276,3.645353803,6.86E-27,-3.645353803
LOC112057640,tubulin beta-1 chain,betaTub56D,25439.42422,1.74222471,6.92E-27,-1.74222471
LOC112055064,condensin complex subunit 2,barr,301.8074378,-2.96207418,7.08E-27,2.96207418
LOC112044339,protein SEC13 homolog,Sec13,2722.197973,0.801589232,7.83E-27,-0.801589232
LOC112051130,cyclic AMP-responsive element-binding protein 3-like protein 3-B isoform X3,LOC112051130,1915.456077,1.006698192,7.94E-27,-1.006698192
LOC112048472,Krueppel homolog 2,Kr-h2,4904.136394,1.842673314,8.18E-27,-1.842673314
LOC112057694,DNA-directed RNA polymerase III subunit RPC4 isoform X1,LOC112057694,738.3999502,-1.07897021,8.18E-27,1.07897021
LOC112054986,histidine-rich glycoprotein,CG14770,486.5990817,9.637606039,8.27E-27,-9.637606039
LOC112058299,uncharacterized protein LOC112058299,LOC112058299,330.1100903,-4.268987644,8.47E-27,4.268987644
LOC112047188,uncharacterized protein LOC112047188 isoform X1,XNP,3039.936508,-0.903306493,9.47E-27,0.903306493
LOC112045330,frizzled-4,GPRFZ4,1236.588592,-1.402947154,9.65E-27,1.402947154
LOC112048946,protein enabled,CTL9,1320.873862,4.262202721,1.34E-26,-4.262202721
LOC112042964,solute carrier family 46 member 3-like,CG15890,143.5730947,6.669986158,1.43E-26,-6.669986158
LOC112050846,glyoxylate reductase/hydroxypyruvate reductase-like,CG9331,986.0817917,-4.78375882,1.44E-26,4.78375882
LOC112047861,protein kintoun,LOC112047861,936.1539695,-1.177764284,1.47E-26,1.177764284
LOC112049394,ATP-binding cassette sub-family C member Sur-like,Sur,872.5269245,1.828055508,1.53E-26,-1.828055508
LOC112044510,"aldehyde dehydrogenase X, mitochondrial-like",CG31075,547.0000771,-2.817558827,1.66E-26,2.817558827
LOC112046811,coatomer subunit epsilon,epsilonCOP,1582.29905,0.916476504,2.08E-26,-0.916476504
LOC112051345,15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like,Pdh,682.4765936,7.384380222,2.16E-26,-7.384380222
LOC112050121,histone deacetylase 6 isoform X1,HDAC6,1701.723798,1.325896159,2.20E-26,-1.325896159
LOC112055466,macrophage mannose receptor 1-like,LOC112055466,358.3971526,-3.939837125,2.28E-26,3.939837125
LOC112045106,zinc finger protein 525-like,LOC112045106,1119.129383,-1.310842117,2.42E-26,1.310842117
LOC112054219,arrestin domain-containing protein 4,Vdup1,2203.603675,1.955009337,2.93E-26,-1.955009337
LOC112054319,GATA zinc finger domain-containing protein 7 isoform X2,CG3732,853.0412196,-1.163460485,2.98E-26,1.163460485
LOC112050732,cyclin-dependent kinase 2-like,Cdk2,462.230344,-2.433205038,3.00E-26,2.433205038
LOC112054741,serine/arginine repetitive matrix protein 2-like,LOC112054741,4407.846441,-1.294362695,3.01E-26,1.294362695
LOC112044994,purine nucleoside phosphorylase isoform X1,PNP,450.8242456,-4.531791405,3.17E-26,4.531791405
LOC112046885,translocating chain-associated membrane protein 1,Pfk,9961.322509,1.487841797,3.45E-26,-1.487841797
LOC112045230,cardioacceleratory peptide receptor-like,GPRVPR1,148.9781893,5.080052528,3.51E-26,-5.080052528
LOC112046125,cytochrome P450 6k1-like,Cyp6g1,328.2660665,5.302163714,4.13E-26,-5.302163714
LOC112043863,protein HIRA homolog,Hira,595.7833124,-1.258901285,4.51E-26,1.258901285
LOC112046173,flocculation protein FLO11,LOC112046173,971.9302728,-1.169182325,4.58E-26,1.169182325
LOC112048186,uncharacterized protein LOC112048186 isoform X1,IRSp53,3078.776282,1.996901178,4.79E-26,-1.996901178
LOC112050313,BAM18480.1 retroactive,rtv,403.1658936,1.239710463,5.03E-26,-1.239710463
LOC112051159,ubiquitin-conjugating enzyme E2-17 kDa,Ubc6,3394.592315,0.873070369,5.12E-26,-0.873070369
LOC112043827,XP_026483179.1 mucin-3A,thw,2582.250501,2.568245478,5.32E-26,-2.568245478
LOC112054891,lysozyme-like,LOC112054891,264.0221717,-3.092677319,5.38E-26,3.092677319
LOC112058005,polyadenylate-binding protein 2,Pabp2,1753.785114,-1.415757375,5.67E-26,1.415757375
LOC112058269,NHL repeat-containing protein 2,CG12547,1162.942578,1.066266855,5.69E-26,-1.066266855
LOC112043342,host cell factor-like isoform X1,Hcf,1956.0601,-1.027485277,5.87E-26,1.027485277
LOC112053646,protein nubbin-like isoform X2,pdm2,2137.733953,-1.824969074,6.17E-26,1.824969074
LOC112047539,plexin A3,PlexA,16310.52124,-1.225206331,6.24E-26,1.225206331
LOC112053594,TIMELESS-interacting protein,LOC112053594,629.7120951,-1.261116871,6.55E-26,1.261116871
LOC112049058,protein yellow-like,yel-x,1493.249981,2.834713621,6.55E-26,-2.834713621
LOC112057756,heterogeneous nuclear ribonucleoprotein 87F-like isoform X1,Hrb98DE,25448.29758,-1.074152084,6.67E-26,1.074152084
LOC112046228,histone RNA hairpin-binding protein,Slbp,692.6748336,-1.53217198,6.70E-26,1.53217198
LOC112055148,putative centrin,LOC112055148,162.1606346,-5.368033081,7.29E-26,5.368033081
LOC112047930,dedicator of cytokinesis protein 7,Zir,1104.287984,-1.446732609,7.44E-26,1.446732609
LOC112054896,BRCA2-interacting transcriptional repressor EMSY,CG15356,338.3315745,-1.492378021,8.18E-26,1.492378021
LOC112044154,bacilysin biosynthesis oxidoreductase BacC-like,CG31548,559.0010193,-1.27806922,8.39E-26,1.27806922
LOC112044815,protein prickle-like isoform X2,pk,1210.486227,-0.933226446,8.85E-26,0.933226446
LOC112051675,exonuclease 1,tos,287.9205765,-1.786260775,8.91E-26,1.786260775
LOC112046019,ribonuclease H2 subunit A,CG13690,517.5306154,-1.517046941,9.64E-26,1.517046941
LOC112047158,bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase isoform X1,Papss,731.6890294,1.389289346,9.69E-26,-1.389289346
LOC112053173,cytochrome P450 6a2-like,Cyp6a13,105.8096448,-3.261217705,1.12E-25,3.261217705
LOC112043372,LIM domain only protein 7 isoform X3,smash,486.2137795,1.388627386,1.12E-25,-1.388627386
LOC112054019,huntingtin-interacting protein K,CG9922,1835.38791,0.868821722,1.15E-25,-0.868821722
LOC112052555,structural maintenance of chromosomes protein 5,SMC5,316.9018447,-1.333649035,1.16E-25,1.333649035
LOC112052587,kinesin light chain isoform X1,Klc,2616.195295,-1.031585485,1.33E-25,1.031585485
LOC112051307,sortilin-related receptor isoform X1,LRP1,22828.10007,0.879700014,1.47E-25,-0.879700014
LOC112053548,facilitated trehalose transporter Tret1-like,CG31100,330.011631,9.449801545,1.53E-25,-9.449801545
LOC112055837,facilitated trehalose transporter Tret1-like,CG10960,777.4711645,2.59413248,1.63E-25,-2.59413248
LOC112050018,T-complex protein 1 subunit epsilon,Cct5,12675.28104,1.189366717,1.71E-25,-1.189366717
LOC112055597,polypyrimidine tract-binding protein 2 isoform X1,heph,4080.32392,-2.856653267,1.73E-25,2.856653267
LOC112050249,muscle M-line assembly protein unc-89,LOC112050249,1427.97956,-0.975767433,1.91E-25,0.975767433
LOC112052384,glutaminyl-peptide cyclotransferase-like,isoQC,594.0535393,1.430481236,1.95E-25,-1.430481236
LOC112050665,probable DNA mismatch repair protein Msh6 isoform X1,Msh6,598.2112427,-1.628806152,2.05E-25,1.628806152
LOC112050690,G2/M phase-specific E3 ubiquitin-protein ligase,pie,916.2038031,-1.981441555,2.19E-25,1.981441555
LOC112051542,transmembrane protein 14C,CG5532,2056.305706,0.997125342,2.30E-25,-0.997125342
LOC112043471,GTP-binding protein SAR1b,Sar1,2644.626079,1.176400401,2.35E-25,-1.176400401
LOC112049393,dnaJ homolog subfamily C member 25 homolog,CG7872,965.3614872,1.449230891,2.88E-25,-1.449230891
LOC112047350,serine/arginine repetitive matrix protein 1 isoform X1,chas,5886.017202,1.27547188,3.12E-25,-1.27547188
LOC112044069,"hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like",Mtpalpha,1802.310001,1.290814817,3.35E-25,-1.290814817
LOC112047997,protein zwilch,LOC112047997,658.4231236,-2.581287495,3.45E-25,2.581287495
LOC112045725,death-associated inhibitor of apoptosis 1-like isoform X1,IAP1,2779.194428,-0.948695065,3.73E-25,0.948695065
LOC112045856,zinc-type alcohol dehydrogenase-like protein C1773.06c,Drat,286.8980269,-1.532669584,4.18E-25,1.532669584
LOC112048726,60S ribosomal protein L27a,RpL27A,31928.11077,0.71624639,4.60E-25,-0.71624639
LOC112047067,pre-rRNA-processing protein pro-1,LOC112047067,527.7303717,-1.552928688,4.71E-25,1.552928688
LOC112044360,DNA-directed RNA polymerase II subunit RPB7,LOC112044360,908.865112,1.067670676,4.94E-25,-1.067670676
LOC112052434,cyclic AMP response element-binding protein B isoform X1,Creb,2563.239931,1.001477261,5.22E-25,-1.001477261
LOC112043797,E3 ubiquitin-protein ligase UHRF1-like,d4,201.8541089,-3.133560792,5.73E-25,3.133560792
LOC112053046,ribonuclease kappa-like,RNASEK,1437.078412,1.118529631,6.14E-25,-1.118529631
LOC112051943,deoxynucleoside kinase-like,LOC112051943,257.1334975,-2.221396827,6.56E-25,2.221396827
LOC112050029,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,Ndufa8,1192.011381,1.139292621,7.32E-25,-1.139292621
LOC112055520,LOW QUALITY PROTEIN: uncharacterized protein LOC112055520,ATP6AP1L,2314.852551,1.948428849,7.61E-25,-1.948428849
LOC112042867,mitotic checkpoint serine/threonine-protein kinase BUB1 beta-like,Bub1,2306.320642,-1.062112584,7.72E-25,1.062112584
LOC112050875,sentrin-specific protease 1-like,CG32110,819.4127175,-0.872784346,7.79E-25,0.872784346
LOC112050670,"succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial isoform X1",Scsalpha,4371.178059,0.985926957,7.92E-25,-0.985926957
LOC112043839,transketolase-like protein 2,CG8036,9964.825223,1.272494891,7.98E-25,-1.272494891
LOC112054318,oxidation resistance protein 1 isoform X7,mtd,1314.241376,1.966687442,8.12E-25,-1.966687442
LOC112053386,protein CIP2A homolog,CG12702,473.9535858,-3.38746571,8.44E-25,3.38746571
LOC112043497,40S ribosomal protein S25,RpS25,22504.98645,0.913213466,8.81E-25,-0.913213466
LOC112043010,"N-alpha-acetyltransferase 35, NatC auxiliary subunit-like",CG31516,499.0474654,5.888070454,8.86E-25,-5.888070454
LOC112051896,protein hairy-like,E(spl)mgamma-HLH,1381.605075,-2.982786588,8.88E-25,2.982786588
LOC112050694,uncharacterized protein LOC112050694,LOC112050694,198.8430704,-3.0565876,9.69E-25,3.0565876
LOC112047935,chromobox protein homolog 5-like,Su(var)205,1635.135109,-0.846978823,1.05E-24,0.846978823
LOC112046045,Myosin-J heavy chain,LOC112046045,298.8840632,-3.437473565,1.10E-24,3.437473565
LOC112051356,"ATP synthase subunit d, mitochondrial",ATPsyn-d,4709.019437,1.602873672,1.10E-24,-1.602873672
LOC112044056,uncharacterized protein LOC112044056,LOC112044056,280.306306,-2.579148658,1.15E-24,2.579148658
LOC112053113,cell wall protein RBR3-like,LOC112053113,709.766294,1.681473176,1.17E-24,-1.681473176
LOC112056262,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 isoform X1",Magi,1017.496717,-1.512151587,1.18E-24,1.512151587
LOC112056358,Zinc metalloproteinase nas-15,CG15255,97.1685302,5.804693547,1.22E-24,-5.804693547
LOC112044867,MPN domain-containing protein CG4751,CG4751,721.0139755,-1.188523281,1.34E-24,1.188523281
LOC112054187,carbonic anhydrase 1,CAH1,2232.050511,2.578173311,1.67E-24,-2.578173311
LOC112043255,Protein MEMO1,LOC112043255,266.3820151,-4.446627868,1.75E-24,4.446627868
LOC112055306,PDZ and LIM domain protein 7 isoform X1,Zasp66,192.8796253,2.879935679,1.92E-24,-2.879935679
LOC112047929,synaptic vesicle glycoprotein 2B-like,CG3168,413.4654986,-4.640883784,2.09E-24,4.640883784
LOC112046723,nuclear pore complex protein Nup205,Nup205,2290.693145,-1.3080513,2.16E-24,1.3080513
LOC112057117,kielin/chordin-like protein isoform X1,CG5639,1878.838508,2.09257482,2.21E-24,-2.09257482
LOC112042808,phosphoglycerate mutase 1,Pglym78,1849.795115,1.566194544,2.29E-24,-1.566194544
LOC112047094,V-type proton ATPase subunit S1,VhaAC45,1998.317277,0.926339387,2.45E-24,-0.926339387
LOC112053037,disintegrin and metalloproteinase domain-containing protein 10,kuz,357.1910381,-1.41508284,2.45E-24,1.41508284
LOC112043323,uncharacterized protein LOC112043323,Mid1,127.540551,4.783836596,2.46E-24,-4.783836596
LOC112050401,ATP-dependent RNA helicase glh-1-like,LOC112050401,686.1143903,11.15215639,2.56E-24,-11.15215639
LOC112047914,piggyBac transposable element-derived protein 4-like,PGBD4,1073.210528,-0.993617831,2.89E-24,0.993617831
LOC112051977,vesicular glutamate transporter 1 isoform X1,MFS9,328.1531655,1.750159664,3.16E-24,-1.750159664
LOC112049756,uncharacterized protein LOC112049756,btsz,3544.758724,-0.990874801,3.88E-24,0.990874801
LOC112050355,transmembrane protease serine 9-like,CG11836,785.9835382,12.25531512,3.95E-24,-12.25531512
LOC112055147,cytochrome c-type heme lyase,Cchl,1031.685978,1.004739603,4.09E-24,-1.004739603
LOC112052198,insulin-like growth factor II,LOC112052198,710.6980057,-3.314022065,4.12E-24,3.314022065
LOC112058093,poly(A) polymerase type 3,hrg,776.6104932,-1.113903625,4.30E-24,1.113903625
LOC112055705,WD repeat-containing protein 91,LOC112055705,1519.196235,-0.933853271,4.34E-24,0.933853271
LOC112053759,histone acetyltransferase KAT8-like,mof,1232.513169,-1.058812539,4.50E-24,1.058812539
LOC112047056,DNA repair protein RAD52 homolog isoform X2,LOC112047056,475.6851131,-1.454255195,4.54E-24,1.454255195
LOC112046734,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-like,Ndufs5,1454.074336,1.213109483,4.57E-24,-1.213109483
LOC112048533,perilipin-4-like isoform X15,LOC112048533,4235.094838,1.989143392,4.68E-24,-1.989143392
LOC112050700,uncharacterized protein LOC112050700,LOC112050700,3107.735212,1.355359831,4.81E-24,-1.355359831
LOC112043464,contactin,Cont,5450.434834,-0.772052739,4.95E-24,0.772052739
LOC112055811,protein timeless homolog,Tim2,766.9367968,-1.938071333,5.00E-24,1.938071333
LOC112051839,60S ribosomal protein L34-like,RpL34,22739.77682,0.72547939,5.05E-24,-0.72547939
LOC112045290,stress-associated endoplasmic reticulum protein 2,CG32276,14513.33561,1.020920973,5.34E-24,-1.020920973
LOC112045175,sugar transporter ERD6-like 6,CG10960,489.3105133,5.979355989,5.36E-24,-5.979355989
LOC112044956,"cytochrome b-c1 complex subunit 2, mitochondrial-like",Uqcrc2,3705.519466,1.189991873,5.44E-24,-1.189991873
LOC112052254,uncharacterized protein LOC112052254,LOC112052254,68.37702966,4.225076915,6.16E-24,-4.225076915
LOC112055454,probable serine/threonine-protein kinase DDB_G0278845,LOC112055454,1184.058534,2.678904608,6.20E-24,-2.678904608
LOC112049444,organic cation transporter protein-like,SLC22A,106.2973921,2.635626195,6.24E-24,-2.635626195
LOC112052684,tectonin beta-propeller repeat-containing protein,Pex23,556.768057,-1.330301389,7.00E-24,1.330301389
LOC112053478,"cytochrome b-c1 complex subunit Rieske, mitochondrial",RFeSP,1816.891785,1.262756494,7.34E-24,-1.262756494
LOC112058545,frizzled-7,fz,2412.570162,-0.771352019,7.39E-24,0.771352019
LOC112044590,transcription factor GAGA-like isoform X1,bab2,2278.521874,-1.565493664,7.89E-24,1.565493664
LOC112052949,sphingomyelin phosphodiesterase 4,CG6962,784.06464,-1.23693649,7.92E-24,1.23693649
LOC112048625,O-acyltransferase like protein-like,CG4576,215.2903275,8.49358411,8.43E-24,-8.49358411
LOC112052732,regulator of telomere elongation helicase 1 homolog,CG4078,257.7107473,-2.602205708,8.84E-24,2.602205708
LOC112050263,cytochrome c oxidase subunit 6C-like,LOC112050263,2483.594799,1.522713606,9.81E-24,-1.522713606
LOC112055036,"DNA polymerase subunit gamma-1, mitochondrial",tam,301.8205938,-1.626684458,9.90E-24,1.626684458
LOC112058290,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,Stt3A,5477.320889,-1.007879997,9.95E-24,1.007879997
LOC112054936,outer kinetochore Dsn1,LOC112054936,167.9981412,-4.058315621,1.47E-23,4.058315621
LOC112055895,fatty-acid amide hydrolase 2-B-like isoform X2,CG5191,91.94152188,4.471031808,1.62E-23,-4.471031808
LOC112043067,8-oxo-dGDP phosphatase NUDT18,CG10898,1003.909757,1.747993223,1.80E-23,-1.747993223
LOC112055340,suppressor of cytokine signaling 2-like isoform X1,Socs16D,633.8855496,1.35559826,1.82E-23,-1.35559826
LOC112043834,protein jagunal,jagn,415.8294938,1.619580459,2.01E-23,-1.619580459
LOC112049893,lethal(2) giant larvae protein isoform X1,l(2)gl,2736.951113,-0.844584681,2.05E-23,0.844584681
LOC112053706,GAS2-like protein 3,pigs,1675.198228,1.31437622,2.27E-23,-1.31437622
LOC112051053,E3 ubiquitin-protein ligase CBL-B-B isoform X1,Cbl,371.9851366,-2.052076567,2.40E-23,2.052076567
LOC112056090,23 kDa integral membrane protein-like,LOC112056090,123.3733831,4.298191489,2.74E-23,-4.298191489
LOC112048090,small ubiquitin-related modifier 3,smt3,13229.33832,-0.834304952,2.80E-23,0.834304952
LOC112053328,prolyl 3-hydroxylase sudestada1,sud1,797.7955792,-0.974193362,3.03E-23,0.974193362
LOC112046419,signal recognition particle 54 kDa protein,SRP54,4503.174171,0.990077152,3.04E-23,-0.990077152
LOC112047847,"isocitrate dehydrogenase [NAD] subunit beta, mitochondrial isoform X1",Idh3b,631.9177569,1.132681372,3.07E-23,-1.132681372
LOC112051107,40S ribosomal protein S18,RpS18,20694.32203,0.704331022,3.26E-23,-0.704331022
LOC112045455,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit isoform X1,sxc,2237.071572,-0.78688053,3.38E-23,0.78688053
LOC112046149,zinc finger protein 91-like,LOC112046149,717.3683329,-0.981390262,3.71E-23,0.981390262
LOC112046894,protein grainyhead isoform X1,grh,21893.77252,-1.084390881,3.78E-23,1.084390881
LOC112043023,peptidyl-prolyl cis-trans isomerase-like,Cyp1,1190.252782,1.627059778,3.88E-23,-1.627059778
LOC112049006,peroxisomal membrane protein PEX13-like,LOC112049006,238.7302535,-10.64097866,3.98E-23,10.64097866
LOC112046356,peroxidasin,Pxn,1538.229158,1.951213847,4.24E-23,-1.951213847
LOC112048221,high mobility group protein D-like,HmgD,32898.5781,-1.148495704,4.34E-23,1.148495704
LOC112050905,probable multidrug resistance-associated protein lethal(2)03659 isoform X1,CG7627,1262.965769,1.432895876,4.36E-23,-1.432895876
LOC112052285,voltage-dependent anion-selective channel-like,porin,13565.46748,1.242596107,4.65E-23,-1.242596107
LOC112049151,NA,NA,4500.159044,-2.253316803,5.40E-23,2.253316803
LOC112057740,cyclin-H,CycH,755.225401,-1.492923864,6.11E-23,1.492923864
LOC112050714,venom serine carboxypeptidase-like,CG4572,786.5844259,-1.388486402,6.17E-23,1.388486402
LOC112051161,histone-lysine N-methyltransferase trithorax,trx,3471.523122,-1.039217849,6.66E-23,1.039217849
LOC112042812,uncharacterized protein LOC112042812,LOC112042812,218.9888804,-2.478764398,6.78E-23,2.478764398
LOC112047440,histone deacetylase Rpd3,Rpd3,3225.476983,-0.827434726,7.27E-23,0.827434726
LOC112054018,origin recognition complex subunit 2,Orc2,812.1573547,-1.297067874,7.34E-23,1.297067874
LOC112043482,uncharacterized protein LOC112043482 isoform X1,LOC112043482,2104.860497,-1.727981576,7.78E-23,1.727981576
LOC112058008,heterogeneous nuclear ribonucleoprotein K isoform X2,bl,4947.086947,-0.956538357,8.13E-23,0.956538357
LOC112048382,protein cueball,cue,211.9504761,2.114923803,8.65E-23,-2.114923803
LOC112049204,60S ribosomal protein L11,RpL11,31134.97909,0.740916045,9.01E-23,-0.740916045
LOC112052399,60S ribosomal protein L7,RpL7,42473.49873,0.79307348,9.05E-23,-0.79307348
LOC112052987,KPJ10984.1 Cuticlin-1,LOC112052987,1706.30198,-1.145158561,9.05E-23,1.145158561
LOC112045910,"protein tramtrack, beta isoform-like isoform X10",LOC112045910,243.5517113,1.390365679,9.16E-23,-1.390365679
LOC112043412,cohesin subunit SA-1,SA,4869.191958,-0.861980361,9.94E-23,0.861980361
LOC112048575,intracellular protein transport protein USO1 isoform X1,LOC112048575,477.3621654,-1.370479397,1.01E-22,1.370479397
LOC112044081,40S ribosomal protein S26,RpS26,21287.5235,0.881675092,1.03E-22,-0.881675092
LOC112056844,protein DEK,Dek,5625.819346,-1.418825873,1.03E-22,1.418825873
LOC112045186,peptidyl-prolyl cis-trans isomerase 5,Ppib,7331.764943,-1.221948579,1.03E-22,1.221948579
LOC112044777,signal recognition particle subunit SRP68,Srp68,2599.226357,0.721534887,1.03E-22,-0.721534887
LOC112054721,serine protease nudel-like isoform X1,ImpE1,303.6105541,-4.924874805,1.09E-22,4.924874805
LOC112043830,gamma-taxilin,CG5886,979.8392903,-1.055709275,1.11E-22,1.055709275
LOC112044399,solute carrier organic anion transporter family member 3A1-like isoform X2,Oatp74D,3190.170227,-2.073031642,1.13E-22,2.073031642
LOC112049759,coronin-2B-like isoform X1,coro,1453.808517,-1.253596375,1.15E-22,1.253596375
LOC112046687,DNA repair protein REV1,Rev1,328.4318614,-1.469647927,1.16E-22,1.469647927
LOC112053736,DNA-directed RNA polymerase II subunit RPB1,NKAIN,872.7033259,-1.136059633,1.16E-22,1.136059633
LOC112047701,protein GDAP2 homolog,Gdap2,2225.949162,1.953084753,1.27E-22,-1.953084753
