Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112046961,mitochondrial pyruvate carrier 1,Mpc1,591.2105727,1.503380049,1.24E-54,-1.503380049
LOC112054023,acidic leucine-rich nuclear phosphoprotein 32 family member A isoform X1,Mapmodulin,2964.723926,-1.253942929,1.46E-54,1.253942929
LOC112053200,DNA replication licensing factor Mcm3,Mcm3,1695.588349,-2.142173175,1.54E-54,2.142173175
LOC112051167,double-strand break repair protein MRE11,mre11,2541.461143,-1.628207546,1.99E-54,1.628207546
LOC112046749,alpha-N-acetylgalactosaminidase isoform X1,CG7997,249.091541,-4.837203915,2.09E-54,4.837203915
LOC112046015,thymidylate synthase,Ts,502.713309,-2.630757148,2.89E-54,2.630757148
LOC112043228,kallikrein-4-like isoform X1,LOC112043228,527.9251264,2.490636705,4.08E-54,-2.490636705
LOC112051862,probable phospholipid-transporting ATPase IM isoform X2,ATP8B,3345.153915,1.472827507,4.37E-54,-1.472827507
LOC112045260,60S ribosomal protein L37a,RpL37A,14474.20819,1.306127519,4.84E-54,-1.306127519
LOC112054807,AMP deaminase 2 isoform X1,AMPdeam,626.3115527,2.765671593,4.87E-54,-2.765671593
LOC112050740,cytochrome b5-like,cytb5,228.8485168,7.955372127,4.89E-54,-7.955372127
LOC112052623,DNA primase small subunit,DNApol-alpha50,406.2235247,-2.359880597,5.93E-54,2.359880597
LOC112046892,60S ribosomal protein L13,RpL13,42017.53309,0.971121832,6.75E-54,-0.971121832
LOC112043848,serine/arginine repetitive matrix protein 1-like,LOC112043848,5602.034506,6.843093101,7.06E-54,-6.843093101
LOC112051170,phosphatidylcholine:ceramide cholinephosphotransferase 2-like isoform X1,SMSr,1748.203705,1.323363688,7.25E-54,-1.323363688
LOC112053235,VWFA and cache domain-containing protein CG16868,CG16868,1000.040872,-1.327175595,8.71E-54,1.327175595
LOC112044040,ankyrin-3-like isoform X1,Ank2,6927.188699,1.052629204,9.41E-54,-1.052629204
LOC112053568,uncharacterized protein LOC112053568,LOC112053568,7728.254381,16.09335208,9.98E-54,-16.09335208
LOC112046734,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-like,Ndufs5,1305.334459,1.705112809,1.22E-53,-1.705112809
LOC112046042,phospholipid scramblase 2 isoform X1,scramb1,2920.260319,1.229601562,1.36E-53,-1.229601562
LOC112047037,transcription factor jun-D,Jra,4813.452243,2.875534559,1.82E-53,-2.875534559
LOC112048924,5-hydroxytryptamine receptor 1A-alpha,CG12290,401.0003292,4.076827737,2.25E-53,-4.076827737
LOC112058546,protein transport protein Sec61 subunit beta,Sec61beta,7835.662307,1.629127403,2.51E-53,-1.629127403
LOC112042944,putative G-protein coupled receptor 112,CG15556,264.2082615,4.487425579,2.52E-53,-4.487425579
LOC112047343,V-type proton ATPase subunit C,Vha44,2702.641971,2.055577985,2.79E-53,-2.055577985
LOC112054741,serine/arginine repetitive matrix protein 2-like,LOC112054741,6001.290297,-1.536205814,2.92E-53,1.536205814
LOC112056703,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,ND-B22,1728.551657,1.446541393,3.62E-53,-1.446541393
LOC112049133,bestrophin-4 isoform X1,Best2,492.3023694,2.196351047,3.94E-53,-2.196351047
LOC112055064,condensin complex subunit 2,barr,553.0432702,-3.956481052,3.94E-53,3.956481052
LOC112053327,glucosamine-6-phosphate isomerase isoform X1,Oscillin,3600.028439,-1.394929203,4.31E-53,1.394929203
LOC112051192,serine/threonine-protein kinase vrk,CG8878,2188.909446,-1.265836653,4.81E-53,1.265836653
LOC112043153,puromycin-sensitive aminopeptidase,Psa,4525.451232,1.9828849,5.35E-53,-1.9828849
LOC112056457,60S ribosomal protein L5,RpL5,61787.86004,0.952849779,6.54E-53,-0.952849779
LOC112054896,BRCA2-interacting transcriptional repressor EMSY,CG15356,585.2058456,-2.204183666,7.29E-53,2.204183666
LOC112045529,putative lysozyme,LYSC6,706.4272958,10.59373824,7.90E-53,-10.59373824
LOC112046314,"ATP synthase subunit delta, mitochondrial",Atp5d,4316.640123,1.612981742,8.76E-53,-1.612981742
LOC112054357,gem-associated protein 5-like,LOC112054357,846.1978581,-2.094742316,9.04E-53,2.094742316
LOC112048916,fructose-bisphosphate aldolase isoform X1,Ald1,4996.92917,2.003227423,9.73E-53,-2.003227423
LOC112051636,Pleckstrin-likey-like domain family B member 1,CG5004,3425.700232,1.815581135,1.01E-52,-1.815581135
LOC112049942,uncharacterized protein LOC112049942,LOC112049942,339.9084282,4.91631171,1.09E-52,-4.91631171
LOC112043849,uncharacterized protein LOC112043849,CG43386,15615.15982,8.831998202,1.30E-52,-8.831998202
LOC112051948,teneurin-m isoform X4,LOC112051948,562.0901715,2.238292609,1.92E-52,-2.238292609
LOC112047385,interferon-related developmental regulator 1,CG31694,4020.56638,1.047518029,2.03E-52,-1.047518029
LOC112050085,"putative tricarboxylate transport protein, mitochondrial",sea,691.7252768,1.857543514,2.19E-52,-1.857543514
LOC112053366,protein crossbronx homolog,CG46338,548.5682047,1.735528277,2.77E-52,-1.735528277
LOC112044897,aromatic-L-amino-acid decarboxylase-like,amd,531.2357697,7.897052484,2.79E-52,-7.897052484
LOC112043599,nucleoporin NDC1,LOC112043599,928.2059536,-2.154388226,2.85E-52,2.154388226
LOC112055114,uncharacterized protein LOC112055114,CG15564,370.1042233,8.288005013,2.87E-52,-8.288005013
LOC112047937,Transforming growth factor-beta-induced protein ig-h3,CG43333,1403.210036,5.430677496,4.23E-52,-5.430677496
LOC112051663,Activating transcription factor of chaperone,crc,67830.95685,0.712671975,4.35E-52,-0.712671975
LOC112054162,cuticle protein 8-like,Cpr64Aa,9747.95037,15.74153213,4.87E-52,-15.74153213
LOC112053412,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 isoform X2",Plod,2199.866663,-1.358065548,6.62E-52,1.358065548
LOC112048871,ATP-dependent DNA helicase PIF1,PIF1,549.8521478,-2.053350668,8.58E-52,2.053350668
LOC112043313,serine protease inhibitor 88Ea-like,Spn88Ea,6936.641383,1.901982704,8.82E-52,-1.901982704
LOC112054216,G1/S-specific cyclin-E,CycE,296.9513111,-3.45623004,9.69E-52,3.45623004
LOC112052704,serine/threonine-protein phosphatase 2B catalytic subunit 3-like,CanA-14F,3191.202575,1.018773738,1.03E-51,-1.018773738
LOC112047331,DNA N6-methyl adenine demethylase isoform X1,Tet,3324.328637,-1.882072367,1.59E-51,1.882072367
LOC112048439,chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1,Chd3,16386.96311,-1.35680645,1.69E-51,1.35680645
LOC112053831,ras-related protein Rab-18,Rab18,1525.313915,1.755505919,1.86E-51,-1.755505919
LOC112054947,uncharacterized protein LOC112054947,roh,4755.66634,1.381050172,2.04E-51,-1.381050172
LOC112050519,"short-chain specific acyl-CoA dehydrogenase, mitochondrial-like isoform X1",Arc42,1488.861142,2.707339181,2.19E-51,-2.707339181
LOC112047780,zinc finger CCCH domain-containing protein 10-like,LOC112047780,1288.003074,-1.05206604,4.73E-51,1.05206604
LOC112049013,"glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial",GatB,3745.731753,2.579577929,7.37E-51,-2.579577929
LOC112053382,NA,NA,213.1248152,-6.099564771,7.75E-51,6.099564771
LOC112046382,centrosome-associated zinc finger protein CP190,Cp190,3399.871626,-0.994378925,8.48E-51,0.994378925
LOC112044468,cell cycle checkpoint protein RAD17,Rad17,437.7244147,-1.682734187,8.57E-51,1.682734187
LOC112052921,bax inhibitor 1,BI-1,5738.962154,0.786341262,8.57E-51,-0.786341262
LOC112058189,cuticle protein 7-like,Cpr62Bc,4238.412578,15.97221785,1.03E-50,-15.97221785
LOC112051650,probable prefoldin subunit 4,Pfdn4,1903.377545,1.288162123,1.24E-50,-1.288162123
LOC112055619,"histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific-like",Mes-4,1742.055334,-1.903920827,1.43E-50,1.903920827
LOC112050638,protein Dok-7,LOC112050638,243.8356437,-2.631232251,1.58E-50,2.631232251
LOC112056548,"probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",CG17896,754.7233594,1.711218238,1.80E-50,-1.711218238
LOC112051191,calpain-A-like isoform X4,CalpA,4096.078549,1.017799466,3.48E-50,-1.017799466
LOC112058363,ras guanine nucleotide exchange factor P-like,LOC112058363,1356.801908,-1.295906276,5.57E-50,1.295906276
LOC112048585,uncharacterized LOC106110237 precursor,CG14752,8351.630133,15.47937214,5.97E-50,-15.47937214
LOC112053994,DNA mismatch repair protein Mlh1,Mlh1,441.0861078,-2.668413031,6.22E-50,2.668413031
LOC112049626,semaphorin-1A-like,Sema1a,20591.1011,-1.174955836,6.39E-50,1.174955836
LOC112054287,OWR45469.1 TNFSF5 protein,LOC112054287,542.2343352,-2.990808812,6.45E-50,2.990808812
LOC112047039,CHH-like protein isoform X1,ITP,664.9603724,-1.911634729,7.50E-50,1.911634729
LOC112058430,GTPase-activating protein,RasGAP1,3373.493124,1.59399637,9.71E-50,-1.59399637
LOC112044999,protein spaetzle 3,spz3,356.4645548,3.232084485,1.02E-49,-3.232084485
LOC112052803,E3 ubiquitin-protein ligase ZNRF1,CG14435,2234.324345,2.330051941,1.04E-49,-2.330051941
LOC112052624,dehydrogenase/reductase SDR family protein 7-like,CG7601,2469.574408,2.210704866,1.35E-49,-2.210704866
LOC112055909,histone-binding protein N1/N2,LOC112055909,1414.500361,-1.713278391,1.42E-49,1.713278391
LOC112043743,uncharacterized protein LOC112043743,LOC112043743,180.6370999,3.625468949,2.35E-49,-3.625468949
LOC112048772,protein bark beetle isoform X1,bark,7931.040937,-1.755598631,2.45E-49,1.755598631
LOC112044177,uncharacterized protein LOC112044177,LOC112044177,351.9587502,6.034853901,2.90E-49,-6.034853901
LOC112051427,isocitrate dehydrogenase [NADP] cytoplasmic-like,Idh,12138.21639,2.131965084,3.12E-49,-2.131965084
LOC112053646,protein nubbin-like isoform X2,pdm2,3380.90429,-2.112299218,3.49E-49,2.112299218
LOC112049896,Fanconi anemia group I protein homolog isoform X1,FANCI,785.9222695,-1.508210231,3.79E-49,1.508210231
LOC112054536,probable Ras GTPase-activating protein isoform X3,raskol,2492.577647,-1.665336169,4.00E-49,1.665336169
LOC112047901,FK506-binding protein 59 isoform X2,FKBP59,7773.160588,-1.266890021,4.00E-49,1.266890021
LOC112043606,microtubule-associated protein tau isoform X4,tau,880.531863,-2.801422137,5.55E-49,2.801422137
LOC112053326,replication factor C subunit 2,RfC4,489.6778335,-2.367064749,9.21E-49,2.367064749
LOC112056517,"cytochrome c oxidase subunit 6A1, mitochondrial-like",levy,3627.652805,1.56109057,9.58E-49,-1.56109057
LOC112057438,condensin complex subunit 2,barr,145.2408887,-3.710704707,9.61E-49,3.710704707
LOC112044992,vegetative cell wall protein gp1-like,LOC112044992,2765.027456,15.34765782,9.91E-49,-15.34765782
LOC112046307,breast cancer type 1 susceptibility protein homolog,LOC112046307,957.757624,-2.161155892,1.06E-48,2.161155892
LOC112047539,plexin A3,PlexA,17316.8352,-1.247133838,1.06E-48,1.247133838
LOC112054714,membrane-associated progesterone receptor component 1-like,MSBP,911.8848227,4.664099274,1.15E-48,-4.664099274
LOC112044933,cuticle protein 16.5-like,LOC112044933,2968.897582,15.43890611,1.33E-48,-15.43890611
LOC112050018,T-complex protein 1 subunit epsilon,Cct5,14535.7511,1.013735775,1.78E-48,-1.013735775
LOC112056503,GPI inositol-deacylase,PGAP1,1137.330113,-1.148682638,1.90E-48,1.148682638
LOC112058060,maternal protein pumilio isoform X1,pum,6079.517832,-1.250646201,2.40E-48,1.250646201
LOC112045001,xanthine dehydrogenase,ry,2511.971519,4.609405916,2.42E-48,-4.609405916
LOC112053547,serpin 100A,SRPN12,1176.493179,-1.978756762,2.81E-48,1.978756762
LOC112053759,histone acetyltransferase KAT8-like,mof,1419.870835,-0.993706746,2.95E-48,0.993706746
LOC112054318,oxidation resistance protein 1 isoform X7,mtd,969.6789747,2.19574254,2.95E-48,-2.19574254
LOC112052780,"probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",Mccc2,119.6583556,4.622382593,3.04E-48,-4.622382593
LOC112047864,Krueppel-like factor luna isoform X2,luna,1549.722941,1.1479144,3.97E-48,-1.1479144
LOC112055866,kynurenine 3-monooxygenase,cn,1488.413097,6.902457622,7.49E-48,-6.902457622
LOC112044356,electron transfer flavoprotein subunit beta,CG7834,2012.322533,1.469779567,7.67E-48,-1.469779567
LOC112054219,arrestin domain-containing protein 4,Vdup1,2058.6815,2.419292985,7.72E-48,-2.419292985
LOC112049828,probable cytochrome P450 49a1,Cyp12e1,755.5367805,-2.639801381,9.67E-48,2.639801381
LOC112058184,cuticle protein 7-like,Cpr66Cb,1498.171113,12.47905657,1.28E-47,-12.47905657
LOC112058262,BDNF/NT-3 growth factors receptor-like isoform X1,Ror,1196.981101,-1.850471369,1.44E-47,1.850471369
LOC112051927,flocculation protein FLO11,CG15080,4685.722636,4.851322393,1.54E-47,-4.851322393
LOC112051314,proclotting enzyme,CLIPD2,2534.772157,-4.417529388,1.58E-47,4.417529388
LOC112051410,nose resistant to fluoxetine protein 6-like,CG32645,2800.144714,3.909273496,2.38E-47,-3.909273496
LOC112046149,zinc finger protein 91-like,LOC112046149,840.6407487,-1.546219361,2.45E-47,1.546219361
LOC112043797,E3 ubiquitin-protein ligase UHRF1-like,d4,409.2222051,-3.576077993,2.63E-47,3.576077993
LOC112049055,G protein-activated inward rectifier potassium channel 3-like isoform X1,Irk2,94.52128283,4.936593054,2.97E-47,-4.936593054
LOC112046125,cytochrome P450 6k1-like,Cyp6g1,436.9919959,8.346391148,3.19E-47,-8.346391148
LOC112049687,protein asunder,asun,738.2411388,-1.378449239,4.07E-47,1.378449239
LOC112045752,cadherin-23,Cad74A,10726.94952,1.904243632,4.25E-47,-1.904243632
LOC112056019,UDP-glucose 6-dehydrogenase,sgl,1049.667295,-2.233345439,4.67E-47,2.233345439
LOC112058338,calponin homology domain-containing protein DDB_G0272472-like,LOC112058338,1979.213758,-0.905117927,4.97E-47,0.905117927
LOC112050423,up-regulated during skeletal muscle growth protein 5,Neb-cGP,906.5266703,1.692103036,5.63E-47,-1.692103036
LOC112050824,MICOS complex subunit MIC13 homolog QIL1,LOC112050824,720.815419,1.524173686,6.76E-47,-1.524173686
LOC112051943,deoxynucleoside kinase-like,LOC112051943,319.4292864,-2.693842778,8.55E-47,2.693842778
LOC112047820,amyloid beta A4 precursor protein-binding family B member 1-interacting protein isoform X1,pico,1426.079251,-2.289749316,9.05E-47,2.289749316
LOC112047223,DNA replication licensing factor Mcm5,Mcm5,1844.972709,-2.766766151,9.78E-47,2.766766151
LOC112049830,protein yippee-like CG15309 isoform X1,CG15309,1345.245661,-2.662491319,2.02E-46,2.662491319
LOC112049299,tubulin-specific chaperone A,CG1890,2141.762471,1.137155084,2.06E-46,-1.137155084
LOC112044700,ATP-binding cassette sub-family G member 1,CG32091,848.8185052,-3.011454452,2.56E-46,3.011454452
LOC112050983,flexible cuticle protein 12-like,Lcp65Ac,710.7215298,10.61185825,2.65E-46,-10.61185825
LOC112043308,60S ribosomal protein L30,RpL30,12936.92935,1.245620987,3.09E-46,-1.245620987
LOC112050121,histone deacetylase 6 isoform X1,HDAC6,2312.981336,1.334837618,3.19E-46,-1.334837618
LOC112056035,GRIP domain-containing protein RUD3-like,LOC112056035,841.1115451,-4.177806124,3.91E-46,4.177806124
LOC112048590,"keratin, type I cytoskeletal 9 isoform X2",LOC112048590,1158.110878,1.908628482,3.96E-46,-1.908628482
LOC112051358,protein trapped in endoderm-1 isoform X2,Tre1,408.3671333,6.327366912,4.47E-46,-6.327366912
LOC112050264,putative vitellogenin receptor,yl,911.9500623,-1.665808223,5.97E-46,1.665808223
LOC112052250,NA,NA,291.180607,3.29202639,8.32E-46,-3.29202639
LOC112047607,lachesin isoform X1,Lac,5412.656055,-1.748024265,1.09E-45,1.748024265
LOC112044719,esterase FE4-like,CG10175,793.7072973,1.988779867,1.28E-45,-1.988779867
LOC112048100,cAMP-dependent protein kinase catalytic subunit,Pka-C1,2199.813369,2.25537469,1.37E-45,-2.25537469
LOC112050712,venom serine carboxypeptidase,CG4572,3112.404085,-2.358745795,1.51E-45,2.358745795
LOC112044978,pupal cuticle protein C1B-like,LOC112044978,3134.928061,9.107500991,1.63E-45,-9.107500991
LOC112055133,irregular chiasm C-roughest protein-like,rst,3067.603075,-1.828041068,1.73E-45,1.828041068
LOC112049489,tumor necrosis factor alpha-induced protein 8-like protein,sigmar,780.8015015,-3.669039073,1.89E-45,3.669039073
LOC112050503,extracellular serine/threonine protein CG31145 isoform X2,CG31145,244.3325091,1.872597693,2.15E-45,-1.872597693
LOC112046574,uncharacterized oxidoreductase TM_0325-like,CG31548,479.7034176,1.828201632,2.62E-45,-1.828201632
LOC112050069,angiotensin-converting enzyme-like,Ance-3,13039.863,-2.217324346,3.59E-45,2.217324346
LOC112049532,"putative ATP synthase subunit f, mitochondrial",Atp5j2,3971.889094,1.445634552,4.11E-45,-1.445634552
LOC112057051,protein takeout-like,LOC112057051,3833.349163,14.39333617,5.30E-45,-14.39333617
LOC112048441,protein downstream neighbor of son homolog,hd,462.6166954,-2.030338208,5.45E-45,2.030338208
LOC112049447,toll-like receptor 7,18w,1770.931177,-1.973648731,5.82E-45,1.973648731
LOC112048729,tetraspanin-9-like isoform X2,Tsp74F,3889.79288,1.359514184,1.10E-44,-1.359514184
LOC112043870,F-box/LRR-repeat protein 20,CG9003,688.0042454,-1.650089173,1.14E-44,1.650089173
LOC112044749,aminoacylase-1-like,CG6465,1258.354776,3.99753061,1.15E-44,-3.99753061
LOC112050415,uncharacterized protein LOC112050415 isoform X1,LOC112050415,364.5189156,-2.587982678,1.21E-44,2.587982678
LOC112043421,histone-lysine N-methyltransferase E(z) isoform X1,E(z),1480.031464,-1.272215981,1.60E-44,1.272215981
LOC112043834,protein jagunal,jagn,490.6055714,1.893311968,1.69E-44,-1.893311968
LOC112057047,signal recognition particle receptor subunit alpha homolog,Gtp-bp,674.8026781,1.729362437,1.78E-44,-1.729362437
LOC112056252,Zinc finger protein 41,LOC112056252,465.3524168,-2.995715845,2.01E-44,2.995715845
LOC112045263,enhancer of split malpha protein-like,Ocho,1964.312399,1.507634233,2.09E-44,-1.507634233
LOC112047336,"ATP synthase subunit gamma, mitochondrial",Atp5c1,10231.10068,1.100100214,2.43E-44,-1.100100214
LOC112049700,facilitated trehalose transporter Tret1 isoform X4,CG10960,1720.533147,2.352428592,2.72E-44,-2.352428592
LOC112054148,Protein neuralized,LOC112054148,450.0377045,-1.738533248,3.29E-44,1.738533248
LOC112046182,enolase,Eno,8283.958714,1.163684075,3.79E-44,-1.163684075
LOC112047050,minor histocompatibility antigen H13,Spp,3632.111824,1.147524408,7.69E-44,-1.147524408
LOC112044497,syntaxin-binding protein 5 isoform X2,Tomosyn,1677.851461,2.630092015,8.85E-44,-2.630092015
LOC112052451,40S ribosomal protein S15,RpS15,30647.57885,0.983587338,8.86E-44,-0.983587338
LOC112045290,stress-associated endoplasmic reticulum protein 2,CG32276,14158.55387,1.347547989,8.99E-44,-1.347547989
LOC112049490,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,Ndufa13,2724.25208,1.242948085,9.13E-44,-1.242948085
LOC112050375,acetyl-CoA carboxylase isoform X2,ACC,4029.445086,1.595501122,1.22E-43,-1.595501122
LOC112057965,centromere protein L,LOC112057965,787.5999582,-4.761358155,1.23E-43,4.761358155
LOC112049794,dual specificity protein kinase lkh1 isoform X1,Doa,7915.359549,1.09276287,1.77E-43,-1.09276287
LOC112047362,V-type proton ATPase subunit E,Vha26,7808.148505,1.36182681,1.78E-43,-1.36182681
LOC112051655,nucleoprotein TPR,Mtor,9474.469774,-0.961876767,1.79E-43,0.961876767
LOC112042808,phosphoglycerate mutase 1,Pglym78,2307.847074,1.852545976,1.95E-43,-1.852545976
LOC112057173,protein lethal(2)denticleless,l(2)dtl,275.9307353,-2.683359263,2.26E-43,2.683359263
LOC112046470,ubiquitin-like modifier-activating enzyme 1,Uba1,12058.0088,-0.87517416,2.69E-43,0.87517416
LOC112052399,60S ribosomal protein L7,RpL7,49647.81727,0.940549545,2.79E-43,-0.940549545
LOC112045947,solute carrier family 28 member 3-like,CNT2,95.54975589,5.121634094,3.50E-43,-5.121634094
LOC112058195,paternally-expressed gene 3 protein-like,Cpr76Bd,322.76466,5.334415992,3.68E-43,-5.334415992
LOC112058245,OWR47324.1 C-type lectin 4 precursor,CTLGA1,3003.026934,4.753206107,3.71E-43,-4.753206107
LOC112045652,glycerophosphodiester phosphodiesterase GDPD6-like,LOC112045652,176.2797522,6.245087529,3.97E-43,-6.245087529
LOC112053135,chymotrypsin-like elastase family member 2A,CG30187,437.3020875,1.648274449,4.70E-43,-1.648274449
LOC112048889,TBC1 domain family member 24 isoform X2,sky,1674.538317,1.64161522,5.04E-43,-1.64161522
LOC112058286,abhydrolase domain-containing protein 2,Hydr2,1133.972513,1.799970919,5.23E-43,-1.799970919
LOC112049329,lysosome-associated membrane glycoprotein 1-like,Lamp1,4132.377007,-0.971166207,5.67E-43,0.971166207
LOC112058512,golgin subfamily A member 6-like protein 22,LOC112058512,1442.987428,-3.688480356,5.67E-43,3.688480356
LOC112045422,OWR49670.1 osiris 20,Osi20,3596.309555,10.83061996,6.39E-43,-10.83061996
LOC112051080,lysine-specific demethylase 6A isoform X1,Utx,875.3647293,-1.699343419,6.43E-43,1.699343419
LOC112044239,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,ND-B17,1500.893869,1.707403573,6.74E-43,-1.707403573
LOC112046737,proton-coupled folate transporter-like,CG8008,1647.455311,4.327477868,9.07E-43,-4.327477868
LOC112048699,DNA-(apurinic or apyrimidinic site) lyase,Rrp1,9719.597597,-1.807313816,1.08E-42,1.807313816
LOC112048503,ubiquitin-conjugating enzyme E2-24 kDa isoform X1,Ubc2,5731.686452,-1.077291236,1.13E-42,1.077291236
LOC112047842,facilitated trehalose transporter Tret1-like,CG31100,948.7931845,4.438333242,1.26E-42,-4.438333242
LOC112047371,ATP-binding cassette sub-family E member 1,pix,9417.005916,1.191336929,1.34E-42,-1.191336929
LOC112043497,40S ribosomal protein S25,RpS25,24785.48246,1.101660351,1.48E-42,-1.101660351
LOC112055822,E3 ubiquitin-protein ligase RNF8-like isoform X2,LOC112055822,1151.699329,-1.242834628,1.86E-42,1.242834628
LOC112047392,uncharacterized protein LOC112047392,CTL6,892.1069162,3.798923322,1.93E-42,-3.798923322
LOC112046750,nose resistant to fluoxetine protein 6-like,CG32645,1154.192726,3.943051186,2.95E-42,-3.943051186
LOC112048703,N66 matrix protein-like,LOC112048703,2479.289188,-4.921736954,3.55E-42,4.921736954
LOC112044055,probable nuclear hormone receptor HR3 isoform X1,Hr46,523.3535102,3.430979543,3.70E-42,-3.430979543
LOC112054551,endocuticle structural glycoprotein SgAbd-5-like,Cpr65Av,171.4789846,4.444598259,3.76E-42,-4.444598259
LOC112055047,ras suppressor protein 1,ics,2839.596613,1.410380365,4.52E-42,-1.410380365
LOC112045502,ADP-ribosylation factor-like protein 5B,Arl5,957.5396261,1.284179929,4.54E-42,-1.284179929
LOC112045404,osiris 19 isoform X1,Osi19,3674.1074,15.02150532,4.93E-42,-15.02150532
LOC112049914,uncharacterized protein LOC112049914,LOC112049914,134.1494504,-4.880026236,1.07E-41,4.880026236
LOC112058374,BTB/POZ domain-containing protein 6 isoform X1,lute,4110.975527,2.162995602,1.12E-41,-2.162995602
LOC112049066,sodium-independent sulfate anion transporter-like,Esp,429.5230139,9.40999069,1.13E-41,-9.40999069
LOC112051799,pancreatic lipase-related protein 2-like,CG6472,128.6700067,6.488799726,1.34E-41,-6.488799726
LOC112048070,uncharacterized protein LOC112048070 isoform X1,mwh,2403.477776,-2.436637774,1.35E-41,2.436637774
LOC112048144,formin-like protein 14,CG30089,432.9987948,1.881832296,1.65E-41,-1.881832296
LOC112057641,bromodomain-containing protein DDB_G0280777-like,LOC112057641,135.6464052,7.327804829,1.65E-41,-7.327804829
LOC112042794,ubiquitin-fold modifier-conjugating enzyme 1,Ufc1,1366.716469,1.853642179,1.66E-41,-1.853642179
LOC112053764,RE1-silencing transcription factor-like isoform X3,pita,2850.806562,-1.010098565,1.84E-41,1.010098565
LOC112046560,transcriptional activator cubitus interruptus isoform X1,Ci,2623.152166,2.0334468,1.92E-41,-2.0334468
LOC112044081,40S ribosomal protein S26,RpS26,24695.13017,1.060106031,2.16E-41,-1.060106031
LOC112044258,protein rolling stone-like,rost,177.8195491,8.312168203,2.23E-41,-8.312168203
LOC112043325,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog,CG13516,1326.404011,2.590409807,2.94E-41,-2.590409807
LOC112045965,pupal cuticle protein PCP52-like,LOC112045965,9701.173852,-11.45086651,3.12E-41,11.45086651
LOC112045251,60S ribosomal protein L37,RpL37,15457.36565,1.126720019,3.72E-41,-1.126720019
LOC112047140,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X1,puml,1272.503791,2.02785541,4.53E-41,-2.02785541
LOC112056504,serine-threonine kinase receptor-associated protein,wmd,1813.407105,1.934787572,5.29E-41,-1.934787572
LOC112054880,putative G-protein coupled receptor 112,LOC112054880,99.6062276,5.248664907,5.87E-41,-5.248664907
LOC112043739,telomere-associated protein RIF1,Rif1,2268.306795,-1.635462944,6.76E-41,1.635462944
LOC112048570,poly [ADP-ribose] polymerase,Parp,3317.848672,-1.242912694,7.53E-41,1.242912694
LOC112055075,uncharacterized LOC106116250 precursor,Osi9,1489.313945,14.48278757,8.71E-41,-14.48278757
LOC112049861,digestive cysteine proteinase 2-like,CG4847,160.2923852,4.063310518,9.28E-41,-4.063310518
LOC112052493,alpha-tocopherol transfer protein-like,LOC112052493,1774.212317,5.22137262,1.01E-40,-5.22137262
LOC112056092,chorion class B protein B.L1-like isoform X2,LOC112056092,1515.288225,14.50516919,1.33E-40,-14.50516919
LOC112055429,alaserpin-like isoform X1,Spn42De,1508.026392,-4.123552775,1.38E-40,4.123552775
LOC112053182,stromal interaction molecule homolog isoform X1,Stim,958.5017201,1.467339447,1.39E-40,-1.467339447
LOC112052434,cyclic AMP response element-binding protein B isoform X1,Creb,2475.335581,1.34192507,1.56E-40,-1.34192507
LOC112047597,DNA-binding protein D-ETS-4 isoform X2,Ets98B,750.7600181,2.150683412,1.77E-40,-2.150683412
LOC112051959,protein Star,S,1606.42659,-1.793108947,1.91E-40,1.793108947
LOC112048815,60S ribosomal protein L44,RpL36A,22195.77068,0.991898411,2.41E-40,-0.991898411
LOC112048387,PR domain zinc finger protein 1 isoform X1,Blimp-1,269.1166812,-7.302539764,2.97E-40,7.302539764
LOC112047545,MD-2-related lipid-recognition protein-like,LOC112047545,132.3946442,6.229143892,3.22E-40,-6.229143892
LOC112048813,chromatin assembly factor 1 subunit B,Caf1-105,692.5087684,-2.75041293,3.27E-40,2.75041293
LOC112056049,thioredoxin domain-containing protein 9,CG4511,3161.131245,1.457064822,3.31E-40,-1.457064822
LOC112050905,probable multidrug resistance-associated protein lethal(2)03659 isoform X1,CG7627,1195.543032,1.663015514,3.42E-40,-1.663015514
LOC112043773,WD repeat domain phosphoinositide-interacting protein 2 isoform X1,Atg18a,1247.219316,1.085017091,3.45E-40,-1.085017091
LOC112045345,60S ribosomal protein L13a,RpL13A,35358.00096,0.978450542,3.89E-40,-0.978450542
LOC112056546,TPAputative cuticle protein,Lcp65Ac,598.171766,-4.981915174,3.98E-40,4.981915174
LOC112045460,zinc finger protein chinmo isoform X1,chinmo,106.7891327,5.886066907,4.02E-40,-5.886066907
