Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112055815,Down syndrome cell adhesion molecule-like protein Dscam2 isoform X1,Dscam,1135.839114,1.761640125,1.29E-20,-1.761640125
LOC112054492,XP_013133305.1  mucin-2,CG12991,25371.26837,-4.900879118,1.30E-20,4.900879118
LOC112049440,ribose-phosphate pyrophosphokinase 2,Prps,880.4756281,1.97996902,1.37E-20,-1.97996902
LOC112049140,uncharacterized protein LOC112049140 isoform X1,LOC112049140,1168.754795,-2.960249204,1.37E-20,2.960249204
LOC112052273,tissue alpha-L-fucosidase-like,Fuca,209.9788836,2.018118167,1.41E-20,-2.018118167
LOC112044619,ribonucleoside-diphosphate reductase large chain-like,LOC112044619,302.6743796,-6.539881764,1.43E-20,6.539881764
LOC112055966,putative harmonin,CG5921,4817.498803,-2.44240225,1.44E-20,2.44240225
LOC112050513,vacuolar protein sorting-associated protein 18 homolog,dor,667.741121,-1.587688941,1.45E-20,1.587688941
LOC112044870,5'-AMP-activated protein kinase subunit gamma-2-like,SNF4Agamma,783.2313055,-1.565420753,1.48E-20,1.565420753
LOC112056509,piwi-like protein Siwi,aub,975.2661732,1.060388277,1.49E-20,-1.060388277
LOC112055064,condensin complex subunit 2,barr,228.2237619,2.805789199,1.55E-20,-2.805789199
LOC112056130,forkhead box protein N3-like,LOC112056130,166.6893445,-1.856850171,1.58E-20,1.856850171
LOC112049527,thymidylate kinase,CG5757,261.072,1.593962061,1.63E-20,-1.593962061
LOC112044517,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",CG8199,821.2133647,-12.71627995,1.72E-20,12.71627995
LOC112048935,peroxiredoxin 1 isoform X1,Jafrac1,1815.623999,2.287287743,1.75E-20,-2.287287743
LOC112053009,"39S ribosomal protein L39, mitochondrial",mRpL39,235.4916632,1.722903781,1.75E-20,-1.722903781
LOC112054913,probable Ras GTPase-activating protein isoform X2,LOC112054913,361.4595495,-2.437202002,1.77E-20,2.437202002
LOC112044164,uncharacterized protein LOC112044164,LOC112044164,1497.483205,-1.127309119,1.78E-20,1.127309119
LOC112054511,serine/threonine-protein kinase pelle,pll,799.4533868,-3.391801442,1.80E-20,3.391801442
LOC112045273,nucleolar protein 4 isoform X1,CG46301,1919.257388,2.682490152,1.83E-20,-2.682490152
LOC112052726,pre-mRNA-processing factor 19,Prp19,536.9950066,2.553643384,1.84E-20,-2.553643384
LOC112045804,uncharacterized protein LOC112045804 isoform X1,CG42237,247.8810623,-3.684740623,1.84E-20,3.684740623
LOC112052591,mucin-5AC-like isoform X1,CG17211,4278.732494,4.569320883,2.20E-20,-4.569320883
LOC112055469,macrophage mannose receptor 1-like,LOC112055469,146.0293199,5.567182289,2.35E-20,-5.567182289
LOC112052246,suppressor of hairless protein,Su(H),433.4169984,-1.202476065,2.42E-20,1.202476065
LOC112043366,adhesive plaque matrix protein-like,LOC112043366,295.5285558,-5.579786143,2.43E-20,5.579786143
LOC112046362,centrosomal protein of 120 kDa-like,LOC112046362,212.9306695,2.667831328,2.54E-20,-2.667831328
LOC112046307,breast cancer type 1 susceptibility protein homolog,LOC112046307,510.7936273,1.77137715,2.74E-20,-1.77137715
LOC112056842,polyubiquitin-A,Ubi-p63E,25776.37526,-2.05571783,2.78E-20,2.05571783
LOC112044696,serine protease snake-like,Hayan,101.9786012,5.733415405,2.94E-20,-5.733415405
LOC112046491,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,Ndufb10,1822.97864,-1.870221539,3.16E-20,1.870221539
LOC112047374,protein odr-4 homolog,LOC112047374,1025.529798,-1.260768667,3.18E-20,1.260768667
LOC112043091,phospholipase A1-like,CG13282,316.3853564,-6.910273662,3.28E-20,6.910273662
LOC112048215,uncharacterized protein LOC112048215,LOC112048215,453.9584924,-1.68658657,3.29E-20,1.68658657
LOC112058311,cuticle protein 7-like,Cpr62Bb,166.7687028,-11.37064819,3.39E-20,11.37064819
LOC112048729,tetraspanin-9-like isoform X2,Tsp74F,1425.199966,1.147607143,3.51E-20,-1.147607143
LOC112052181,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,ND-B14,817.9703645,-1.71445109,3.57E-20,1.71445109
LOC112044680,uncharacterized protein LOC112044680,LOC112044680,82.86534527,6.768352297,3.61E-20,-6.768352297
LOC112051362,uncharacterized protein LOC112051362,LOC112051362,1330.61731,-1.376026953,3.81E-20,1.376026953
LOC112050694,uncharacterized protein LOC112050694,LOC112050694,166.7604614,2.052904726,3.85E-20,-2.052904726
LOC112053831,ras-related protein Rab-18,Rab18,1214.599129,-1.192417467,3.85E-20,1.192417467
LOC112050179,formin-binding protein 1-like isoform X1,Cip4,10449.81045,-1.511383619,3.92E-20,1.511383619
LOC112053368,collagen alpha-1(IV) chain,vkg,3247.26655,1.670033102,3.92E-20,-1.670033102
LOC112045571,"superoxide dismutase [Mn], mitochondrial",Sod2,1315.913727,1.032013082,4.18E-20,-1.032013082
LOC112051561,ran-specific GTPase-activating protein-like,Nup358,1534.480526,1.79820365,4.29E-20,-1.79820365
LOC112052762,inositol polyphosphate 1-phosphatase,Ipp,188.3806681,-1.660539542,4.98E-20,1.660539542
LOC112052601,Kielin/chordin-like protein,CG31869,21651.58809,1.882947649,5.13E-20,-1.882947649
LOC112050998,gelsolin-like isoform X1,Gel,239.3607147,2.038699297,5.19E-20,-2.038699297
LOC112053634,proline-rich extensin-like protein EPR1 isoform X1,Usp10,909.2170789,1.217483533,5.54E-20,-1.217483533
LOC112048813,chromatin assembly factor 1 subunit B,Caf1-105,317.1175195,2.487241755,5.59E-20,-2.487241755
LOC112052624,dehydrogenase/reductase SDR family protein 7-like,CG7601,456.8254936,1.417470409,5.71E-20,-1.417470409
LOC112049522,poly(A)-specific ribonuclease PARN-like isoform X1,LOC112049522,551.6121585,1.327633906,5.77E-20,-1.327633906
LOC112043228,kallikrein-4-like isoform X1,LOC112043228,67.84392292,5.882375134,5.83E-20,-5.882375134
LOC112058256,MICOS complex subunit MIC27-like,LOC112058256,875.4060331,-1.194434805,6.08E-20,1.194434805
LOC112048318,uncharacterized protein LOC112048318 isoform X2,CG7139,489.8266115,-1.879339119,6.09E-20,1.879339119
LOC112049353,inactive hydroxysteroid dehydrogenase-like protein 1,CG31810,455.240088,-3.42178844,6.40E-20,3.42178844
LOC112046690,dopamine N-acetyltransferase-like,Dat,71.26914206,4.977422083,6.69E-20,-4.977422083
LOC112046960,protein transport protein sft2,CG33635,3332.451911,-2.372137957,6.99E-20,2.372137957
LOC112055610,sulfotransferase 1C4-like,St4,397.0597306,-3.284030539,7.91E-20,3.284030539
LOC112058105,cofilin/actin-depolymerizing factor homolog,tsr,12953.52274,1.521021645,8.01E-20,-1.521021645
LOC112043177,lysosomal acid phosphatase-like,CG6656,288.3762581,-2.047010771,8.18E-20,2.047010771
LOC112055881,myotubularin-related protein 5,Sbf,1705.963418,-2.204349653,8.44E-20,2.204349653
LOC112055109,uncharacterized protein LOC112055109,LOC112055109,275.1116028,-11.14098646,8.65E-20,11.14098646
LOC112045801,H/ACA ribonucleoprotein complex subunit 4,Nop60B,1254.512967,1.66965099,9.28E-20,-1.66965099
LOC112046120,uroporphyrinogen-III synthase-like,LOC112046120,550.2045759,-1.941513947,9.34E-20,1.941513947
LOC112053679,gamma-tubulin complex component 3 homolog,Grip91,724.731747,1.12828627,9.90E-20,-1.12828627
LOC112047858,E3 ubiquitin-protein ligase MARCH5,CG9855,459.0296243,-1.487324491,1.03E-19,1.487324491
LOC112058278,plexin-B,PlexB,1019.630722,1.481038153,1.04E-19,-1.481038153
LOC112051436,ras-like GTP-binding protein RhoL,RhoL,403.530878,-2.754419353,1.06E-19,2.754419353
LOC112042872,dnaJ homolog subfamily C member 9,CG6693,507.4194542,1.304489992,1.08E-19,-1.304489992
LOC112053192,RE1-silencing transcription factor-like,LOC112053192,582.874914,-1.379560241,1.19E-19,1.379560241
LOC112057195,circadian locomoter output cycles protein kaput isoform X3,Clk,343.4945291,-1.52030541,1.29E-19,1.52030541
LOC112049907,cilia- and flagella-associated protein 20,Bug22,163.5737416,1.791201627,1.32E-19,-1.791201627
LOC112057942,toll-like receptor Tollo,Tollo,3545.523221,2.112245648,1.33E-19,-2.112245648
LOC112054499,uncharacterized protein LOC112054499,CG7453,374.3114868,-1.577215801,1.42E-19,1.577215801
LOC112046465,structural maintenance of chromosomes protein 1A,SMC1,2374.57513,1.161199648,1.45E-19,-1.161199648
LOC112051428,flap endonuclease GEN,Gen,151.2929098,4.834315016,1.49E-19,-4.834315016
LOC112045501,multiple C2 and transmembrane domain-containing protein isoform X6,Mctp,115.6090001,2.692489917,1.51E-19,-2.692489917
LOC112044902,chitin synthase A,kkv,33013.47577,-3.33759963,1.52E-19,3.33759963
LOC112043716,dihydrolipoyl dehydrogenase,CG7430,1905.740131,-1.105310763,1.60E-19,1.105310763
LOC112043030,Serine/threonine-protein kinase SBK1,LOC112043030,715.3499485,1.790248454,1.60E-19,-1.790248454
LOC112049006,peroxisomal membrane protein PEX13-like,LOC112049006,177.9317693,7.030454854,1.60E-19,-7.030454854
LOC112047154,cuticular protein RR-2 motif 136,LOC112047154,56615.36997,-16.88024837,1.60E-19,16.88024837
LOC112049782,baculoviral IAP repeat-containing protein 5,Det,193.2443766,5.057650588,1.60E-19,-5.057650588
LOC112049999,citron Rho-interacting kinase-like,LOC112049999,1456.08658,6.546490496,1.72E-19,-6.546490496
LOC112045546,XP_026741072.1 trichohyalin-like,LOC112045546,1525.095661,-1.552772398,1.80E-19,1.552772398
LOC112043725,protein PFF0380w-like isoform X1,LOC112043725,776.7681722,-9.383677271,1.89E-19,9.383677271
LOC112047449,F-actin-uncapping protein LRRC16A isoform X1,LRR,612.003968,-1.191270712,1.92E-19,1.191270712
LOC112053800,prominin-like protein,LOC112053800,4042.092609,2.781895468,2.00E-19,-2.781895468
LOC112048701,CD151 antigen-like,LOC112048701,132.1943948,-2.572789656,2.04E-19,2.572789656
LOC112051992,LHFPL tetraspan subfamily member 3 protein,Tmhs,2784.361614,-2.255073723,2.31E-19,2.255073723
LOC112056322,cuticle protein 8-like,Cpr64Aa,69.57385066,-6.099801759,2.31E-19,6.099801759
LOC112051071,uncharacterized LOC106124846 precursor,dyl,3449.193274,-6.179255197,2.47E-19,6.179255197
LOC112046062,calmodulin-like isoform X1,CG11638,238.2759274,-5.283587348,2.53E-19,5.283587348
LOC112052225,"alpha-actinin, sarcomeric isoform X1",Actn,1141.932435,2.924719569,2.60E-19,-2.924719569
LOC112058161,cuticle protein 21-like,CG13670,337.6588255,-12.39645841,2.63E-19,12.39645841
LOC112044099,enhancer of yellow 2 transcription factor-like,e(y)2,386.2047528,1.683002892,2.63E-19,-1.683002892
LOC112054611,zinc finger protein 774 isoform X1,jim,142.0606289,10.19141936,2.77E-19,-10.19141936
LOC112045539,zinc finger protein 436-like isoform X1,LOC112045539,240.3432792,1.850227204,2.79E-19,-1.850227204
LOC112048590,"keratin, type I cytoskeletal 9 isoform X2",LOC112048590,1695.477527,-2.024254409,2.83E-19,2.024254409
LOC112049009,ejaculatory bulb-specific protein 3-like,CSP3,483.2496027,11.27017373,2.84E-19,-11.27017373
LOC112046040,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",Ndufa9,1665.697363,-1.163304423,2.88E-19,1.163304423
LOC112051750,sphingosine kinase 1-like,Sk2,575.722638,-4.800311732,2.99E-19,4.800311732
LOC112047768,uncharacterized protein LOC112047768,LOC112047768,2095.435272,1.988914529,3.03E-19,-1.988914529
LOC112044675,heterogeneous nuclear ribonucleoprotein 27C isoform X1,LOC112044675,368.7053446,1.805996801,3.18E-19,-1.805996801
LOC112045567,uncharacterized protein LOC112045567,LOC112045567,4957.981875,-5.143836106,3.19E-19,5.143836106
LOC112045201,GPN-loop GTPase 1,CG3704,362.6036164,1.455349988,3.36E-19,-1.455349988
LOC112057797,prefoldin subunit 5,Pfdn5,892.0580235,1.417813701,3.36E-19,-1.417813701
LOC112043397,unconventional myosin-IXb,Myo20,442.1888729,2.557662428,3.41E-19,-2.557662428
LOC112054071,phospholipase A1-like,CG6472,134.9330091,6.276137063,3.59E-19,-6.276137063
LOC112043826,transient receptor potential channel pyrexia,Wtrw,93.5669241,9.651081391,3.64E-19,-9.651081391
LOC112047580,27 kDa glycoprotein-like,CG9917,939.4692239,-3.508806035,3.67E-19,3.508806035
LOC112055261,phenoloxidase subunit 2-like,PPO2,116.6844428,3.475249782,3.73E-19,-3.475249782
LOC112054590,histone-lysine N-methyltransferase EHMT1 isoform X1,G9a,673.4881645,1.796137633,3.75E-19,-1.796137633
LOC112048893,la protein homolog,La,1455.976631,1.86608486,3.75E-19,-1.86608486
LOC112047656,hemocyte protein-glutamine gamma-glutamyltransferase-like,Tg,403.5989837,-7.141561469,3.76E-19,7.141561469
LOC112051040,synaptobrevin-1-like,nSyb,8072.951417,-1.636448425,3.79E-19,1.636448425
LOC112048700,sorting nexin lst-4,SH3PX1,1290.954357,-0.907386405,4.11E-19,0.907386405
LOC112045036,calpain-7-like isoform X1,sol,467.4734351,-1.2545004,4.22E-19,1.2545004
LOC112053610,monocarboxylate transporter 3,CG8468,524.2820841,2.532553171,4.23E-19,-2.532553171
LOC112053330,charged multivesicular body protein 2a,Vps2,1040.597532,-0.820769967,4.24E-19,0.820769967
LOC112051677,ELMO domain-containing protein 2,CG10068,414.780953,-2.416122404,4.36E-19,2.416122404
LOC112043798,protein angel homolog 2 isoform X1,angel,793.890724,-1.390329251,4.52E-19,1.390329251
LOC112046361,putative glycine-rich cell wall structural protein 1,LOC112046361,163.6174261,-11.34007256,4.53E-19,11.34007256
LOC112047862,"rRNA methyltransferase 3, mitochondrial",LOC112047862,282.3697373,1.483811654,5.15E-19,-1.483811654
LOC112045188,"pentatricopeptide repeat-containing protein 2, mitochondrial-like",LOC112045188,183.6645639,2.382796254,5.24E-19,-2.382796254
LOC112053401,phenoloxidase-activating factor 2-like,CG5390,806.3282777,2.468560431,5.32E-19,-2.468560431
LOC112049787,15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like,Adh,56.58478385,4.438979327,5.55E-19,-4.438979327
LOC112053566,ribulose-phosphate 3-epimerase,Rpe,356.253209,1.603782387,5.90E-19,-1.603782387
LOC112054936,outer kinetochore Dsn1,LOC112054936,126.1565603,3.504390984,6.01E-19,-3.504390984
LOC112049773,guanylate cyclase soluble subunit beta-1,Gycbeta100B,59.37718259,-3.96625954,6.24E-19,3.96625954
LOC112049277,high mobility group protein DSP1-like isoform X1,Dsp1,544.7634882,2.078838005,6.85E-19,-2.078838005
LOC112058170,60S acidic ribosomal protein P0,RpLP0,21397.06328,1.060098791,6.88E-19,-1.060098791
LOC112050941,coiled-coil domain-containing protein 186 isoform X2,Golgin104,544.9048667,-1.300319385,7.01E-19,1.300319385
LOC112047342,uncharacterized protein LOC112047342,LOC112047342,145.8082748,-11.20374269,7.07E-19,11.20374269
LOC112044477,uncharacterized protein LOC112044477,CG42788,3815.890553,-4.469512618,7.28E-19,4.469512618
LOC112047383,SWI/SNF complex subunit SMARCC2 isoform X1,mor,2380.894539,1.475208061,7.70E-19,-1.475208061
LOC112053917,serine/threonine-protein kinase PAK mbt,mbt,1222.594694,-2.210230494,7.79E-19,2.210230494
LOC112054975,NA,NA,1662.550343,-13.7696196,9.32E-19,13.7696196
LOC112043959,pancreatic lipase-related protein 2-like,CG7367,81.64287077,-5.821002255,9.42E-19,5.821002255
LOC112050669,uncharacterized protein LOC112050669 isoform X2,RhoGAP71E,4002.979908,-3.341126265,9.48E-19,3.341126265
LOC112048204,polyhomeotic-like protein 3,Samuel,1250.201147,1.236969538,9.57E-19,-1.236969538
LOC112046604,surfeit locus protein 6 homolog,Surf6,545.9237247,1.37411087,9.73E-19,-1.37411087
LOC112058000,synaptic vesicle membrane protein VAT-1 homolog-like isoform X1,Fdh,34300.34179,-1.219232922,9.80E-19,1.219232922
LOC112049016,ejaculatory bulb-specific protein 3-like,CSP6,7955.971703,-6.600652638,9.82E-19,6.600652638
LOC112057752,transmembrane protease serine 9-like,CG4914,1818.029679,3.162898041,1.02E-18,-3.162898041
LOC112054228,"ATP synthase subunit g, mitochondrial",ATPsynG,1542.816947,-1.443664733,1.08E-18,1.443664733
LOC112058558,reactive oxygen species modulator 1,CG6878,333.6361422,-1.179613883,1.13E-18,1.179613883
LOC112050817,pseudouridylate synthase 7 homolog,Pus7,655.6155392,1.482609907,1.13E-18,-1.482609907
LOC112047212,helicase SKI2W,tst,524.9048142,1.779094409,1.17E-18,-1.779094409
LOC112043391,aryl hydrocarbon receptor,ss,538.1739335,-3.046925145,1.18E-18,3.046925145
LOC112047434,ATP-dependent RNA helicase p62,Rm62,7230.362698,1.327942304,1.18E-18,-1.327942304
LOC112044760,rho GTPase-activating protein 44,RhoGAP92B,398.3429096,1.336282044,1.22E-18,-1.336282044
LOC112051415,box C/D snoRNA protein 1,CG1463,200.6130847,1.978130092,1.22E-18,-1.978130092
LOC112048892,androgen-induced gene 1 protein-like,CG3625,650.936412,-2.268639639,1.24E-18,2.268639639
LOC112056174,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 isoform X1,Bap111,1826.078942,1.166101902,1.24E-18,-1.166101902
LOC112043870,F-box/LRR-repeat protein 20,CG9003,433.1859103,1.898215679,1.25E-18,-1.898215679
LOC112046195,density-regulated protein homolog,DENR,502.4771986,1.59951671,1.26E-18,-1.59951671
LOC112046228,histone RNA hairpin-binding protein,Slbp,557.3106771,1.199318581,1.29E-18,-1.199318581
LOC112044391,structural maintenance of chromosomes protein 4,glu,1196.23576,2.347208779,1.31E-18,-2.347208779
LOC112053745,zinc finger protein 813-like,LOC112053745,250.5506983,1.425517688,1.34E-18,-1.425517688
LOC112058144,protein vein isoform X2,LOC112058144,218.9666779,4.073744378,1.34E-18,-4.073744378
LOC112051979,breast cancer anti-estrogen resistance protein 1 isoform X1,p130CAS,317.5445205,1.98525322,1.38E-18,-1.98525322
LOC112043390,uncharacterized protein LOC112043390 isoform X1,mtg,1069.642443,-4.642201533,1.42E-18,4.642201533
LOC112047211,senecionine N-oxygenase-like isoform X1,Fmo-1,177.3642573,-6.34337199,1.42E-18,6.34337199
LOC112052583,mitochondrial 2-oxodicarboxylate carrier,CG5254,894.0892736,-2.991723464,1.60E-18,2.991723464
LOC112048166,gamma-tubulin complex component 6,Grip163,589.8990502,1.191658719,1.60E-18,-1.191658719
LOC112058579,programmed cell death protein 10,Ccm3,673.356923,-1.259771962,1.65E-18,1.259771962
LOC112055304,probable ATP-dependent RNA helicase DDX43,CG7878,438.1275326,3.453716029,1.74E-18,-3.453716029
LOC112045665,DNA topoisomerase 2-binding protein 1,CG6654,765.5891366,1.831084234,1.77E-18,-1.831084234
LOC112056885,LOW QUALITY PROTEIN: uncharacterized protein LOC112056885,Osi24,5067.281648,-7.189308422,1.79E-18,7.189308422
LOC112053240,probable protein phosphatase 2C 11 isoform X1,CG10417,1134.782073,1.66234716,1.84E-18,-1.66234716
LOC112047283,"GTP:AMP phosphotransferase AK3, mitochondrial",Adk3,190.0069124,-2.54929986,1.92E-18,2.54929986
LOC112051093,BTB/POZ domain-containing protein 6-B-like,CG11275,298.3484047,2.23489834,1.98E-18,-2.23489834
LOC112051708,KPI95574.1 Metabotropic glutamate receptor 3,CG32447,959.513565,3.026049026,2.00E-18,-3.026049026
LOC112055663,protein IWS1 homolog,CG9915,1451.70307,0.93914727,2.01E-18,-0.93914727
LOC112053938,cytochrome b-c1 complex subunit 8,UQCR-Q,746.5334574,-1.699294825,2.01E-18,1.699294825
LOC112053694,NA,NA,93.8708734,-2.756982925,2.12E-18,2.756982925
LOC112057135,uncharacterized protein LOC112057135,LOC112057135,72.65199422,4.31002337,2.15E-18,-4.31002337
LOC112053688,uncharacterized protein LOC112053688,PsGEF,2250.822173,3.375635446,2.16E-18,-3.375635446
LOC112057141,NADH dehydrogenase subunit 4,mt:ND4,13253.63596,1.464008434,2.17E-18,-1.464008434
LOC112044828,basigin,Bsg,6155.942228,-0.722963442,2.28E-18,0.722963442
LOC112043210,protein FAM151A isoform X2,CG7231,150.1113169,2.16057386,2.37E-18,-2.16057386
LOC112046963,50S ribosomal protein L1,mRpL1,274.9942496,1.404007809,2.40E-18,-1.404007809
LOC112048062,putative mediator of RNA polymerase II transcription subunit 29,Cpr49Aa,223.7206478,10.1455799,2.48E-18,-10.1455799
LOC112051020,kinesin-like protein KIF21A,kinesin-4A,861.0431747,-2.599823882,2.49E-18,2.599823882
LOC112049069,protein split ends,spen,7388.332135,-0.83778875,2.53E-18,0.83778875
LOC112054142,seminal fluid protein CSSFP011 isoform 2,CG6083,141.0381609,-11.14591879,2.59E-18,11.14591879
LOC112056365,zinc finger protein 58-like,LOC112056365,216.332527,2.010825585,2.74E-18,-2.010825585
LOC112053910,modular serine protease-like,Sp212,627.744137,4.616386056,2.79E-18,-4.616386056
LOC112050457,4-coumarate--CoA ligase 1-like,pdgy,194.9373461,1.862671723,2.79E-18,-1.862671723
LOC112043150,ubiquitin-conjugating enzyme E2 variant 2,Uev1A,1494.77372,1.17785896,2.82E-18,-1.17785896
LOC112044011,THO complex subunit 3,tex,355.2930996,1.984628294,2.82E-18,-1.984628294
LOC112046089,ras-related protein Rab-4B,Rab4,577.6376795,-1.715563578,2.84E-18,1.715563578
LOC112048139,thioredoxin domain-containing protein 11,LOC112048139,1786.084582,-2.094172173,2.89E-18,2.094172173
LOC112050242,"cytochrome c oxidase subunit 5B, mitochondrial-like",COX5B,1839.643326,-1.136075146,2.93E-18,1.136075146
LOC112045449,toll-like receptor 6,TOLL11,282.2607418,1.80666178,2.94E-18,-1.80666178
LOC112056147,cleavage and polyadenylation specificity factor subunit 5,Cpsf5,1046.108928,1.76861673,2.95E-18,-1.76861673
LOC112049341,probable H/ACA ribonucleoprotein complex subunit 1,CG4038,636.6315573,1.44165665,3.06E-18,-1.44165665
LOC112051980,CKLF-like MARVEL transmembrane domain-containing protein 4,CG15211,7506.21739,-3.789317603,3.36E-18,3.789317603
LOC112048264,uncharacterized protein LOC112048264,LOC112048264,135.8963184,-5.320702588,3.53E-18,5.320702588
LOC112052936,Transposon Ty3-G Gag-Pol polyprotein,LOC112052936,95.17644415,-3.670733493,3.63E-18,3.670733493
LOC112046811,coatomer subunit epsilon,epsilonCOP,1271.326843,-1.036881174,3.66E-18,1.036881174
LOC112043862,protein quiver isoform X1,qvr,4587.172577,-7.94052459,3.68E-18,7.94052459
LOC112047069,nucleoporin SEH1,Nup44A,533.8543,1.574923324,3.68E-18,-1.574923324
LOC112056173,nuclear factor related to kappa-B-binding protein isoform X1,CG11970,373.6276396,1.20186932,3.79E-18,-1.20186932
LOC112056303,"glucose dehydrogenase [FAD, quinone]",CG9503,1274.790264,-6.187152727,3.82E-18,6.187152727
LOC112049459,protein TRC8 homolog,Trc8,879.9241072,-0.830782161,4.03E-18,0.830782161
LOC112046232,ABC transporter G family member 20,osy,279.6729606,9.778150319,4.06E-18,-9.778150319
LOC112051085,SRC kinase signaling inhibitor 1-like,LOC112051085,395.8225154,1.568866363,4.66E-18,-1.568866363
LOC112046776,dmX-like protein 2 isoform X1,Rbcn-3A,2208.1569,-1.286783075,4.71E-18,1.286783075
LOC112049677,putative inorganic phosphate cotransporter,dmGlut,1119.017748,-2.223551914,4.82E-18,2.223551914
LOC112046256,methionine aminopeptidase 1 isoform X2,CG13630,887.6408495,1.999370559,4.83E-18,-1.999370559
LOC112053321,rho GTPase-activating protein 26,Graf,693.8874039,-1.225632363,4.83E-18,1.225632363
LOC112051764,palmitoyl-protein thioesterase 1,Ppt1,1562.983231,-1.985370416,4.86E-18,1.985370416
LOC112044809,general transcription factor IIH subunit 4,mrn,435.2680357,1.309335973,4.86E-18,-1.309335973
LOC112045975,gastrula zinc finger protein XlCGF17.1-like,LOC112045975,403.3453219,-1.302748246,4.93E-18,1.302748246
LOC112045443,sodium- and chloride-dependent glycine transporter 1 isoform X2,bdg,437.8505969,1.179752726,5.09E-18,-1.179752726
LOC112047477,uncharacterized LOC106124082,LOC112047477,1056.238134,-1.435804388,5.45E-18,1.435804388
LOC112048782,tubulin beta chain-like,betaTub56D,127.0749336,-5.393722805,5.69E-18,5.393722805
LOC112054588,spectrin alpha chain isoform X1,alpha-Spec,7353.062768,-1.067799037,5.96E-18,1.067799037
LOC112044814,dnaJ homolog subfamily C member 2,CG10565,490.6155743,1.052991127,6.12E-18,-1.052991127
LOC112058354,unc-112-related protein-like,Fit1,3273.859322,-1.827823698,6.12E-18,1.827823698
LOC112047779,uncharacterized protein LOC112047779,LOC112047779,84.30426014,-4.648919442,6.43E-18,4.648919442
LOC112056754,ubiquitin-conjugating enzyme E2Q-like protein CG4502,CG4502,1193.412502,-2.674663302,6.53E-18,2.674663302
LOC112050746,zinc finger protein 706-like,CG15715,1573.509671,-0.913503534,6.91E-18,0.913503534
LOC112052079,SUMO-conjugating enzyme UBC9-A,lwr,3494.079755,0.849281136,7.01E-18,-0.849281136
LOC112047346,UDP-glucuronosyltransferase-like isoform X1,Ugt35B1,255.2314736,6.084698363,7.09E-18,-6.084698363
LOC112055447,SLIT-ROBO Rho GTPase-activating protein 1,LOC112055447,206.298146,2.112245351,7.10E-18,-2.112245351
LOC112047057,RNA 3'-terminal phosphate cyclase,Rtca,172.09834,1.719707444,7.34E-18,-1.719707444
LOC112053594,TIMELESS-interacting protein,LOC112053594,458.8898905,1.243333087,7.61E-18,-1.243333087
LOC112052336,uncharacterized protein LOC112052336,LOC112052336,460.7932316,1.472485415,7.76E-18,-1.472485415
LOC112050158,"protein Skeletor, isoforms B/C",knk,2750.267778,-1.885046357,8.51E-18,1.885046357
LOC112057058,conserved oligomeric Golgi complex subunit 2,Cog2,973.4230788,-1.110353319,8.85E-18,1.110353319
LOC112053366,protein crossbronx homolog,CG46338,1016.705526,-2.701832772,9.04E-18,2.701832772
LOC112053693,LIM domain-binding protein 2,Chi,1309.976136,-1.546087886,9.78E-18,1.546087886
LOC112055994,NA,NA,241.8931708,-1.954586477,1.00E-17,1.954586477
LOC112050712,venom serine carboxypeptidase,CG4572,1917.401615,2.566464299,1.02E-17,-2.566464299
LOC112047432,ADP-ribosylation factor-like protein 4C,Arl4,2522.232787,-2.283730632,1.06E-17,2.283730632
LOC112054536,probable Ras GTPase-activating protein isoform X3,raskol,5717.92624,-2.032523259,1.06E-17,2.032523259
LOC112048059,poly(A) polymerase-like,LOC112048059,391.056654,2.32289288,1.08E-17,-2.32289288
LOC112052780,"probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",Mccc2,160.4696266,-3.78503771,1.08E-17,3.78503771
LOC112045207,dual specificity protein phosphatase 14-like,CG15528,231.1766969,-5.432441101,1.09E-17,5.432441101
LOC112045979,"protein PTCD3 homolog, mitochondrial",CG4679,356.7511773,1.816889195,1.14E-17,-1.816889195
LOC112050739,integrator complex subunit 9,IntS9,375.5002338,1.188706219,1.15E-17,-1.188706219
LOC112057500,ran GTPase-activating protein 1,LOC112057500,90.56061542,3.153443083,1.15E-17,-3.153443083
LOC112051345,15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like,Pdh,110.5969797,-5.173381074,1.20E-17,5.173381074
LOC112047907,ephrin type-B receptor 1-B,Eph,1005.076337,1.100591334,1.22E-17,-1.100591334
LOC112043619,autophagy-related protein 16 isoform X1,Atg16,426.9487168,-1.999338591,1.24E-17,1.999338591
LOC112042895,coiled-coil domain-containing protein AGAP005037 isoform X7,CG32809,299.4093348,1.883153947,1.25E-17,-1.883153947
LOC112045423,serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform isoform X1,tws,300.4068876,1.422753246,1.25E-17,-1.422753246
